125,16,50,0.0015778244709762723,0.14422740787267685
125,16,75,0.001276957044971098,0.11073261266574264
125,16,100,0.0007938744405321947,0.06468984647653997
125,32,25,0.0005678453643311549,0.04280129505787045
125,32,50,0.0006183044437222288,0.047984777484089136
125,32,75,0.0006229893211362383,0.048158818390220404
125,32,100,0.0005197572325132527,0.037652975879609585
125,64,25,0.0012130224656422906,0.10882875649258494
125,64,50,0.0014735846758973442,0.1343952608294785
125,64,75,0.0014989627681602654,0.13682652497664094
125,64,100,0.0015648878007872961,0.1432398916222155
125,128,25,0.0007130037459469986,0.05855481140315533
125,128,50,0.000529652253024239,0.037307722959667444
125,128,75,0.0005744472899296481,0.04276047111488879
125,128,100,0.0005298993582945023,0.037826524931006134
25,8,25,0.6,0.0022766437189441647,0.18218060722574592
25,8,25,0.7,0.0023878256669814194,0.19225487485527992
25,8,25,0.8,0.0022878620017299524,0.18399814143776894
25,8,25,0.9,0.0032978580475125107,0.27705621905624866
25,8,50,0.6,0.002204217815019149,0.17608244670554996
25,8,50,0.7,0.0021679611025696302,0.17288154922425747
25,8,50,0.8,0.002204805507624911,0.1767547568306327
25,8,50,0.9,0.002740739860902031,0.23012973833829165
25,8,75,0.6,0.002460706131152396,0.19813294056802988
25,8,75,0.7,0.002310800296046407,0.18502799794077873
25,8,75,0.8,0.00240378005198176,0.19281446002423763
25,8,75,0.9,0.002410825482578552,0.19318463746458292
25,8,100,0.6,0.0030210130960161906,0.2504730364307761
25,8,100,0.7,0.0024427599246085565,0.19578596111387014
25,8,100,0.8,0.0027632740883077015,0.22736010141670704
25,8,100,0.9,0.002357533930408511,0.18923758761957288
25,16,25,0.6,0.0031380111038698897,0.26737842708826065
25,16,25,0.7,0.0023449825607270076,0.19181137904524803
25,16,25,0.8,0.002252691279837138,0.19516051979735494
25,16,25,0.9,0.0023377318940919116,0.19114110618829727
25,16,50,0.6,0.00245598921083606,0.20004529505968094
25,16,50,0.7,0.0034229863592360656,0.30032764188945293
25,16,50,0.8,0.0027554924626166364,0.2391077345237136
25,16,50,0.9,0.0024652809421263776,0.2015179255977273
25,16,75,0.6,0.00461607983324871,0.4114332143217325
25,16,75,0.7,0.0017022389977359117,0.1404040027409792
25,16,75,0.8,0.002866655844535065,0.24801658000797033
25,16,75,0.9,0.0028849409424374457,0.25130698923021555
25,16,100,0.6,0.0033593417059193187,0.29521838296204805
25,16,100,0.7,0.004003774208996877,0.35342194605618715
25,16,100,0.8,0.003051764070981284,0.2660474041476846
25,16,100,0.9,0.0035118627772201248,0.30796972569078207
25,32,25,0.6,0.0015298024784497974,0.1280579250305891
25,32,25,0.7,0.0014443697411492676,0.1200193539261818
25,32,25,0.8,0.0015491719374481397,0.1280296128243208
25,32,25,0.9,0.0014450531787857592,0.12110765092074871
25,32,50,0.6,0.001444948933145689,0.12055279221385717
25,32,50,0.7,0.0015063890352644109,0.12684406246989965
25,32,50,0.8,0.0015740939168168086,0.13323223683983088
25,32,50,0.9,0.0017006525430660175,0.14546457678079605
25,32,75,0.6,0.0014747925018606084,0.12297822395339608
25,32,75,0.7,0.001398465510473798,0.11610975489020348
25,32,75,0.8,0.0014787047799870745,0.12409881455823779
25,32,75,0.9,0.0016053794946573419,0.1350316102616489
25,32,100,0.6,0.001301315207050464,0.1065341173671186
25,32,100,0.7,0.0016705985584424537,0.1417594961822033
25,32,100,0.8,0.0015914514269995538,0.13441548217087984
25,32,100,0.9,0.0016005898500455636,0.13483654474839568
25,64,25,0.6,0.0007404598633270621,0.05735903978347778
25,64,25,0.7,0.0007660126258627382,0.05928889731876552
25,64,25,0.8,0.0008340564817600301,0.06498413858935237
25,64,25,0.9,0.0007778897123808853,0.06068434449844062
25,64,50,0.6,0.0008045455706076871,0.06291709723882377
25,64,50,0.7,0.0008899349609034477,0.07039029151201248
25,64,50,0.8,0.000802874166875116,0.06295004859566689
25,64,50,0.9,0.0009379784459743862,0.07439288310706615
25,64,75,0.6,0.0011378341284131125,0.09633878362365067
25,64,75,0.7,0.0005250089715205679,0.03849683562293649
25,64,75,0.8,0.0007839679268472164,0.061258982168510556
25,64,75,0.9,0.0010255608366824202,0.08426634594798088
25,64,100,0.6,0.000846137023639042,0.06676853518001735
25,64,100,0.7,0.0011707809846957227,0.09882529266178608
25,64,100,0.8,0.0009593393629292916,0.07669930346310139
25,64,100,0.9,0.0009481100537777149,0.07479000487364829
25,128,25,0.6,0.0005777581985678735,0.043321511475369334
25,128,25,0.7,0.0005156848916897133,0.038077603676356375
25,128,25,0.8,0.0009359785369673884,0.06954536074772477
25,128,25,0.9,0.000923993594873134,0.06769001483917236
25,128,50,0.6,0.0009241569141226657,0.06780257681384683
25,128,50,0.7,0.0018958244268426534,0.15821948181837797
25,128,50,0.8,0.0017604171119706006,0.14482818078249693
25,128,50,0.9,0.0022839551161333415,0.19450809340924025
25,128,75,0.6,0.002310635673551789,0.19749037455767393
25,128,75,0.7,0.0009638653081779097,0.07127156713977456
25,128,75,0.8,0.0009739950484274517,0.07201448897831142
25,128,75,0.9,0.0004564768397839865,0.03272659960202873
25,128,100,0.6,0.0022278397451698084,0.18928312929347157
25,128,100,0.7,0.002728761621879497,0.23750858381390572
25,128,100,0.8,0.0011242933921893417,0.0842560373712331
25,128,100,0.9,0.002734733978005526,0.23782304488122463
50,8,25,0.6,0.0030911425477908334,0.2612522803246975
50,8,25,0.7,0.0031561397281806855,0.2674503019079566
50,8,25,0.8,0.002114960351430619,0.16934871673583984
50,8,25,0.9,0.002219868466304651,0.17784418305382133
50,8,50,0.6,0.003166220848741603,0.26895864866673946
50,8,50,0.7,0.0027206213066978194,0.22557319607585669
50,8,50,0.8,0.0023109811409527106,0.18745113629847765
50,8,50,0.9,0.0021396644486527828,0.1718479790724814
50,8,75,0.6,0.002258965999985174,0.181209750007838
50,8,75,0.7,0.0023852907481332806,0.19328015623614192
50,8,75,0.8,0.0020008329211826425,0.1594547531567514
50,8,75,0.9,0.0023026038308271574,0.18495914991945028
50,8,100,0.6,0.002687823670891222,0.22293815854936838
50,8,100,0.7,0.0022902344257058832,0.18429378978908062
50,8,100,0.8,0.0028487040429299323,0.23646284826099873
50,8,100,0.9,0.0021547052936089607,0.17224689945578575
50,16,25,0.6,0.0025269386727287623,0.2127056708559394
50,16,25,0.7,0.002537458460028982,0.2128115389496088
50,16,25,0.8,0.0021556161975022437,0.178371777292341
50,16,25,0.9,0.0022808864362600253,0.1886198529973626
50,16,50,0.6,0.0026395545613432567,0.22154878824949265
50,16,50,0.7,0.0027010051807158167,0.22614961490035057
50,16,50,0.8,0.002620241574659152,0.22058477625250816
50,16,50,0.9,0.0023795938139761917,0.19705663435161114
50,16,75,0.6,0.0022861672982563137,0.18622102215886116
50,16,75,0.7,0.002430314333440826,0.1994771882891655
50,16,75,0.8,0.002337966674005341,0.19164122641086578
50,16,75,0.9,0.0023723318100113524,0.19460669718682766
50,16,100,0.6,0.0023013980199175195,0.18859758274629712
50,16,100,0.7,0.0023699169424801297,0.19646210130304098
50,16,100,0.8,0.0023683499855925946,0.1933773048222065
50,16,100,0.9,0.0025951060548626676,0.21644632797688246
50,32,25,0.6,0.0013912245251161612,0.11578246485441923
50,32,25,0.7,0.001715914729625961,0.14233338879421353
50,32,25,0.8,0.0015659706887191196,0.13012945419177413
50,32,25,0.9,0.0016092664919770889,0.1339471316896379
50,32,50,0.6,0.0012849471942278882,0.10757362470030785
50,32,50,0.7,0.001036425335399102,0.0843373709358275
50,32,50,0.8,0.0010412993605591378,0.08409600122831762
50,32,50,0.9,0.0015730759561676248,0.13113796012476087
50,32,75,0.6,0.0012944807596385255,0.10738440323621035
50,32,75,0.7,0.0009896862336849315,0.07875045412220061
50,32,75,0.8,0.001118436166565798,0.09133169078268111
50,32,75,0.9,0.001481640323503671,0.12517329305410385
50,32,100,0.6,0.0016017626623316735,0.13505519600585103
50,32,100,0.7,0.0009827742235658072,0.07792737451381981
50,32,100,0.8,0.001529175654026093,0.1286661485210061
50,32,100,0.9,0.0010093580004442045,0.07999814115464687
50,64,25,0.6,0.000595012531005734,0.04463162913452834
50,64,25,0.7,0.0005900453303041374,0.043939249007962644
50,64,25,0.8,0.0006344496014175356,0.048112773220054805
50,64,25,0.9,0.000662191862490928,0.05106585449539125
50,64,50,0.6,0.0008037400784262354,0.06265012198127806
50,64,50,0.7,0.0007715125386826429,0.05982461734674871
50,64,50,0.8,0.0006662734847450682,0.050124170957133174
50,64,50,0.9,0.0008579646527619789,0.0675475224852562
50,64,75,0.6,0.000679726727743102,0.051203533075749874
50,64,75,0.7,0.0007950704832611247,0.062144314870238304
50,64,75,0.8,0.0007670986160328803,0.0589979812502861
50,64,75,0.9,0.0008484653665074981,0.06633262382820249
50,64,100,0.6,0.0010423484135018111,0.08399441721849144
50,64,100,0.7,0.0009320269572159305,0.07334485999308527
50,64,100,0.8,0.0008263374706671212,0.06404867162927985
50,64,100,0.9,0.0010964935513639517,0.08939135586842895
50,128,25,0.6,0.0006723843764737654,0.05182365421205759
50,128,25,0.7,0.000551325269363598,0.04106873529963195
50,128,25,0.8,0.0014782355672182522,0.11402149684727192
50,128,25,0.9,0.0011045023674692341,0.08214760455302894
50,128,50,0.6,0.001904771971736398,0.15189469559118152
50,128,50,0.7,0.0004565005614473669,0.032579179969616234
50,128,50,0.8,0.001964920207007447,0.15685261460021138
50,128,50,0.9,0.0010394103440221863,0.07713102968409657
50,128,75,0.6,0.0020770067660471486,0.16850483370944858
50,128,75,0.7,0.002057135297695789,0.16672065248712897
50,128,75,0.8,0.0021927797285703713,0.17952034249901772
50,128,75,0.9,0.0019292726530580977,0.1546252053231001
50,128,100,0.6,0.0022592822323174904,0.18395344959571958
50,128,100,0.7,0.0010124210203690432,0.07457537576556206
50,128,100,0.8,0.0023674792512878764,0.19660182297229767
50,128,100,0.9,0.0004346961798888051,0.03189797862432897
75,8,25,0.6,0.0021031750324733605,0.168642308562994
75,8,25,0.7,0.002024130657892386,0.16152604948729277
75,8,25,0.8,0.0021813451448927565,0.17570090712979436
75,8,25,0.9,0.0022783464045393284,0.18376688240095973
75,8,50,0.6,0.002228656382937356,0.18025990575551987
75,8,50,0.7,0.002046260981392051,0.163819151930511
75,8,50,0.8,0.002139859012932415,0.17172280931845307
75,8,50,0.9,0.002096948533421169,0.16785149928182364
75,8,75,0.6,0.0020935548327934757,0.16743814339861274
75,8,75,0.7,0.0025922316987190813,0.21451311185956
75,8,75,0.8,0.002085981906152716,0.1667648903094232
75,8,75,0.9,0.0020795801675802706,0.16634472412988544
75,8,100,0.6,0.002026419242152937,0.16143539687618613
75,8,100,0.7,0.002078004909052363,0.16615405911579728
75,8,100,0.8,0.003025118068310394,0.2549323020502925
75,8,100,0.9,0.00208204096591185,0.16671465709805489
75,16,25,0.6,0.0024509645156805962,0.20436705090105534
75,16,25,0.7,0.0024774764607268475,0.20839807111769915
75,16,25,0.8,0.002814739654615409,0.23820176720619202
75,16,25,0.9,0.002566546846588256,0.21673422306776047
75,16,50,0.6,0.002333683727514923,0.1926902448758483
75,16,50,0.7,0.002591006753625111,0.21752780303359032
75,16,50,0.8,0.0021399268034299574,0.1754752011038363
75,16,50,0.9,0.00266791340278249,0.2246849238872528
75,16,75,0.6,0.002686505288907692,0.225358665920794
75,16,75,0.7,0.0027435623066032434,0.230878172442317
75,16,75,0.8,0.0026436915107919926,0.22106000687927008
75,16,75,0.9,0.002259319166816251,0.18492554081603885
75,16,100,0.6,0.0026144719179053725,0.21869228221476078
75,16,100,0.7,0.0027647357266189676,0.23258558940142393
75,16,100,0.8,0.0025449229328449925,0.2123603131622076
75,16,100,0.9,0.0025785093554101853,0.2153253648430109
75,32,25,0.6,0.001537126571184642,0.1275611575692892
75,32,25,0.7,0.0013536228213939826,0.11222950415685773
75,32,25,0.8,0.0013993783066445322,0.11781671782955527
75,32,25,0.9,0.0013398558631855227,0.11105653829872608
75,32,50,0.6,0.0012766721633319723,0.1065856427885592
75,32,50,0.7,0.0014377442143033835,0.12025473406538367
75,32,50,0.8,0.0014878325703402103,0.12420237762853503
75,32,50,0.9,0.0014461242310412645,0.12059436412528157
75,32,75,0.6,0.0013887391675217469,0.11578979901969433
75,32,75,0.7,0.0015287263944601408,0.12739939847961068
75,32,75,0.8,0.001490179976048752,0.12479356955736876
75,32,75,0.9,0.0014950909540432274,0.12483822647482157
75,32,100,0.6,0.0011034114358272418,0.08946088491939008
75,32,100,0.7,0.00112683516552473,0.09196068858727813
75,32,100,0.8,0.0015821992946693465,0.13244173023849726
75,32,100,0.9,0.0012721752653025622,0.10445943335071206
75,64,25,0.6,0.0007462704140834501,0.058050930965691805
75,64,25,0.7,0.0007456874858999,0.05768963601440191
75,64,25,0.8,0.0007083693238581032,0.05467529408633709
75,64,25,0.9,0.0006251804098162563,0.047525393893010914
75,64,50,0.6,0.0004888982106758013,0.03551568079274148
75,64,50,0.7,0.0006933042974779217,0.05376013577915728
75,64,50,0.8,0.0007051971397321117,0.05454592173919082
75,64,50,0.9,0.0007097452803805188,0.05451217293739319
75,64,75,0.6,0.0007842683758918624,0.0608027505222708
75,64,75,0.7,0.0008419741234656874,0.06545282085426152
75,64,75,0.8,0.000760517635131938,0.059381756000220776
75,64,75,0.9,0.0008352921678029545,0.06512312684208155
75,64,100,0.6,0.0008041076865308065,0.06266076816245914
75,64,100,0.7,0.0006356629889422729,0.04768515645992011
75,64,100,0.8,0.0008511872512262556,0.06686284905299544
75,64,100,0.9,0.0008476226462261659,0.06672149756923318
75,128,25,0.6,0.0014650494026325483,0.1125059206970036
75,128,25,0.7,0.0013410864298979634,0.10259919799864292
75,128,25,0.8,0.0005591178493382284,0.04187733575236052
75,128,25,0.9,0.0006257219186019274,0.04776732821483165
75,128,50,0.6,0.0013721968344943768,0.10535833425819874
75,128,50,0.7,0.0013659322709542055,0.10474140290170908
75,128,50,0.8,0.000522778146417597,0.03889903600793332
75,128,50,0.9,0.00126214044428892,0.09649610728956759
75,128,75,0.6,0.001966411689410058,0.15445573953911662
75,128,75,0.7,0.0005233179734315373,0.03853599773719907
75,128,75,0.8,0.0016836292896895257,0.1305889803916216
75,128,75,0.9,0.0017852027303432712,0.138384650927037
75,128,100,0.6,0.0010760739892623564,0.07985151605680585
75,128,100,0.7,0.0020745044848642733,0.16430432442575693
75,128,100,0.8,0.0019665315927417455,0.15452478546649218
75,128,100,0.9,0.0020714516346525594,0.16383127076551318
100,8,25,0.6,0.00453170120235957,0.39277211762964725
100,8,25,0.7,0.0019091291461700566,0.1518655801191926
100,8,25,0.8,0.0027982047702807696,0.23417631164193153
100,8,25,0.9,0.004586856220402267,0.39917551912367344
100,8,50,0.6,0.0019622875131173906,0.1562494901008904
100,8,50,0.7,0.003946341426374396,0.3389531746506691
100,8,50,0.8,0.0020293262871046926,0.1612745225429535
100,8,50,0.9,0.0034876182686181764,0.29824229422956705
100,8,75,0.6,0.0019265716560792202,0.15291814925149083
100,8,75,0.7,0.002486889238987267,0.20420318469405174
100,8,75,0.8,0.002020998903641184,0.16148502472788095
100,8,75,0.9,0.0018770794515103474,0.14838187489658594
100,8,100,0.6,0.002142407117686228,0.1723147346638143
100,8,100,0.7,0.0021066617080611767,0.16923462972044945
100,8,100,0.8,0.0019429921189644058,0.15428585465997458
100,8,100,0.9,0.0019820794035212393,0.15781777910888195
100,16,25,0.6,0.002503299711318174,0.20964646246284246
100,16,25,0.7,0.0025397137584121515,0.21310015581548214
100,16,25,0.8,0.0024991549050072874,0.21013161167502403
100,16,25,0.9,0.0026233932869088056,0.22141719236969948
100,16,50,0.6,0.0023693756739799655,0.19865038339048624
100,16,50,0.7,0.0025059955351152516,0.21067080087959766
100,16,50,0.8,0.002417457171889654,0.20121687557548285
100,16,50,0.9,0.0024580130854629356,0.20517045632004738
100,16,75,0.6,0.0025078750669381435,0.20956911612302065
100,16,75,0.7,0.0024928112640046187,0.2073814393952489
100,16,75,0.8,0.00259577465658459,0.21832524798810482
100,16,75,0.9,0.002492201165168168,0.20820293575525284
100,16,100,0.6,0.0025858396796122327,0.21654781885445118
100,16,100,0.7,0.002596379683803347,0.21715445909649134
100,16,100,0.8,0.002521168602784405,0.21069473586976528
100,16,100,0.9,0.0025276402385573807,0.21134947892278433
100,32,25,0.6,0.0013997515590796748,0.11625179322436452
100,32,25,0.7,0.0013621623160889414,0.11441067326813936
100,32,25,0.8,0.0013617340960766773,0.11434466578066349
100,32,25,0.9,0.0014423297025831585,0.1194075564853847
100,32,50,0.6,0.0014779586756595979,0.1232844078913331
100,32,50,0.7,0.001313966169174672,0.10933887679129839
100,32,50,0.8,0.0014195597567363157,0.11837095953524113
100,32,50,0.9,0.001537562581175891,0.1286667655222118
100,32,75,0.6,0.0013589422737614386,0.11333277216181159
100,32,75,0.7,0.0015010859490630615,0.12532888213172555
100,32,75,0.8,0.0014315128000805214,0.1192768570035696
100,32,75,0.9,0.001414006705247033,0.11773417936637998
100,32,100,0.6,0.0013773690791459992,0.11469123419374228
100,32,100,0.7,0.0014709770181820527,0.12323972769081593
100,32,100,0.8,0.001496078768572789,0.12492339592427015
100,32,100,0.9,0.001431186993365195,0.11939653195440769
100,64,25,0.6,0.0005848740384734425,0.04461942589841783
100,64,25,0.7,0.0006258065345681641,0.047817142331041396
100,64,25,0.8,0.0006563879770566754,0.050667859613895416
100,64,25,0.9,0.0007101615056086307,0.05582263693213463
100,64,50,0.6,0.000677935337542576,0.05285792285576463
100,64,50,0.7,0.0006978784678982324,0.05357670015655458
100,64,50,0.8,0.00096419951737444,0.07841106271371245
100,64,50,0.9,0.0005722636450651742,0.04250814963597804
100,64,75,0.6,0.0006987106935931575,0.0540556269697845
100,64,75,0.7,0.0005395858605446962,0.03993540885858238
100,64,75,0.8,0.000744358115432801,0.05776801845058799
100,64,75,0.9,0.0007463795957943639,0.057801330694928765
100,64,100,0.6,0.0006448491843071003,0.04905452369712293
100,64,100,0.7,0.000725914297163259,0.05612121894955635
100,64,100,0.8,0.0006828212371080474,0.052075949497520924
100,64,100,0.9,0.000644847641681252,0.048813733155839145
100,128,25,0.6,0.0005865190328848643,0.044232766958884895
100,128,25,0.7,0.0004816552764392192,0.03493273979984224
100,128,25,0.8,0.0013453008273954835,0.10247267782688141
100,128,25,0.9,0.0012447833329912923,0.09462618036195636
100,128,50,0.6,0.0014367623451112493,0.11009648442268372
100,128,50,0.7,0.0005353069752685699,0.03977300366386771
100,128,50,0.8,0.0005267238682989679,0.039066249155439436
100,128,50,0.9,0.0005386089155654223,0.03986680821981281
100,128,75,0.6,0.0014987981783599065,0.11474709026515484
100,128,75,0.7,0.0014688510273098423,0.1127239316701889
100,128,75,0.8,0.0013417777384973474,0.10265771998092532
100,128,75,0.9,0.0014101555030275005,0.10802359320223331
100,128,100,0.6,0.0015877732257381313,0.1218958874233067
100,128,100,0.7,0.0012406943207526778,0.0944253581110388
100,128,100,0.8,0.0018651047641365908,0.14565099263563752
100,128,100,0.9,0.0013661995802515957,0.1046409597620368
125,8,25,0.6,0.004650287883168627,0.4067094065248966
125,8,25,0.7,0.0019943658135489965,0.15968079678714275
125,8,25,0.8,0.004500511464441771,0.39305277168750763
125,8,25,0.9,0.0018944039969146314,0.14976434176787734
125,8,50,0.6,0.002036513725413306,0.16288617625832558
125,8,50,0.7,0.002177499424638001,0.17610648646950722
125,8,50,0.8,0.0034807753863011605,0.29752906411886215
125,8,50,0.9,0.0020139732057333722,0.16053658910095692
125,8,75,0.6,0.0021305695740983233,0.17046196153387427
125,8,75,0.7,0.002246581013708707,0.18269994761794806
125,8,75,0.8,0.002004325310984767,0.15999560710042715
125,8,75,0.9,0.001834915233919543,0.14475880889222026
125,8,100,0.6,0.002778094370283117,0.23200991563498974
125,8,100,0.7,0.001958780649725826,0.1562728895805776
125,8,100,0.8,0.0034066542774841917,0.29114955104887486
125,8,100,0.9,0.0028853554741864167,0.2425886457785964
125,16,25,0.6,0.0023554616583957404,0.1971542602404952
125,16,25,0.7,0.0022491846184713826,0.18803036073222756
125,16,25,0.8,0.0023032505284680187,0.19312273943796754
125,16,25,0.9,0.002479201622023045,0.2074569696560502
125,16,50,0.6,0.002263866755015835,0.18846658058464527
125,16,50,0.7,0.0024338507528954825,0.20401342771947384
125,16,50,0.8,0.0025618269699062687,0.21504326723515987
125,16,50,0.9,0.002418264874433214,0.20282019395381212
125,16,75,0.6,0.00239092674972822,0.19965108949691057
125,16,75,0.7,0.0023843958762115834,0.19956508185714483
125,16,75,0.8,0.0025960489857608277,0.21818249952048063
125,16,75,0.9,0.0023823605226253315,0.2002638764679432
125,16,100,0.6,0.0024839250830237603,0.20757743623107672
125,16,100,0.7,0.0025395638853162547,0.21281831432133913
125,16,100,0.8,0.002455853115546068,0.20584960002452135
125,16,100,0.9,0.0026106121541223494,0.21926863119006157
125,32,25,0.6,0.0014940462545729133,0.12434212258085608
125,32,25,0.7,0.0014409041387346473,0.11940585682168603
125,32,25,0.8,0.001339692347160363,0.10969487484544516
125,32,25,0.9,0.0014549408960856961,0.12069318909198046
125,32,50,0.6,0.001404965872165758,0.11780045460909605
125,32,50,0.7,0.0014201493074031183,0.11706569930538535
125,32,50,0.8,0.001556181571418228,0.13082532677799463
125,32,50,0.9,0.0014534876545226774,0.12086707865819335
125,32,75,0.6,0.0014425051489527375,0.11984537122771144
125,32,75,0.7,0.00148599198883312,0.1246456173248589
125,32,75,0.8,0.001379907500650616,0.115188118070364
125,32,75,0.9,0.0015228413358296946,0.12702095555141568
125,32,100,0.6,0.0014514068554550275,0.12118406593799591
125,32,100,0.7,0.0015771472444839807,0.13167831348255277
125,32,100,0.8,0.0015213163529588592,0.12743138941004872
125,32,100,0.9,0.0014800597552132946,0.12428478803485632
125,64,25,0.6,0.0005152432079224789,0.03821197897195816
125,64,25,0.7,0.000600632548121157,0.045775348553434014
125,64,25,0.8,0.0005967923265861077,0.046125700464472175
125,64,25,0.9,0.0005121301283346289,0.03790517512243241
125,64,50,0.6,0.0005370846975598347,0.039926846511662006
125,64,50,0.7,0.0007108713318991013,0.05525744636543095
125,64,50,0.8,0.0006879529368725005,0.053049426060169935
125,64,50,0.9,0.0005893307486341504,0.044659897685050964
125,64,75,0.6,0.0005706375987864398,0.04290435172151774
125,64,75,0.7,0.0007469717625756515,0.059545820113271475
125,64,75,0.8,0.0006957851544620588,0.05374751053750515
125,64,75,0.9,0.0006953474078642525,0.05371916922740638
125,64,100,0.6,0.0005287968486650024,0.03885011246893555
125,64,100,0.7,0.0007331650813907646,0.056806730572134256
125,64,100,0.8,0.0006446025597177812,0.04842683265451342
125,64,100,0.9,0.0006739068889605044,0.05135499523021281
125,128,25,0.6,0.0011906560344626042,0.09033186943270266
125,128,25,0.7,0.0005524011843780433,0.04115936753805727
125,128,25,0.8,0.0012654655829570855,0.09603843791410327
125,128,25,0.9,0.0013080792267075839,0.09997091256082058
125,128,50,0.6,0.000488510214358994,0.03565784718375653
125,128,50,0.7,0.0014275702598591344,0.10919178603217006
125,128,50,0.8,0.0005054211834646688,0.03694268234539777
125,128,50,0.9,0.000547112979219477,0.04101775703020394
125,128,75,0.6,0.0013913329594859747,0.10665989248082042
125,128,75,0.7,0.0013813500895037143,0.10570639278739691
125,128,75,0.8,0.000671173687246374,0.052703433902934194
125,128,75,0.9,0.0013760636407663905,0.10534387547522783
125,128,100,0.6,0.0012971942765711525,0.0992780551314354
125,128,100,0.7,0.0014592236907072893,0.11166161857545376
125,128,100,0.8,0.0014270812073834676,0.10920262429863214
125,128,100,0.9,0.001430446861715231,0.10965804103761911
