Time,Actual,Predict
2022-10-19 21:25:00,0.97863,0.97786
2022-10-19 21:30:00,0.97859,0.97797
2022-10-19 21:35:00,0.97790,0.97789
2022-10-19 21:40:00,0.97725,0.97782
2022-10-19 21:45:00,0.97670,0.97727
2022-10-19 21:50:00,0.97734,0.97697
2022-10-19 21:55:00,0.97798,0.97686
2022-10-19 22:00:00,0.97752,0.97678
2022-10-19 22:05:00,0.97734,0.97674
2022-10-19 22:10:00,0.97800,0.97704
2022-10-19 22:15:00,0.97786,0.97735
2022-10-19 22:20:00,0.97750,0.97743
2022-10-19 22:25:00,0.97681,0.97748
2022-10-19 22:30:00,0.97686,0.97686
2022-10-19 22:35:00,0.97660,0.97703
2022-10-19 22:40:00,0.97606,0.97714
2022-10-19 22:45:00,0.97589,0.97706
2022-10-19 22:50:00,0.97600,0.97702
2022-10-19 22:55:00,0.97646,0.97709
2022-10-19 23:00:00,0.97671,0.97722
2022-10-19 23:05:00,0.97701,0.97755
2022-10-19 23:10:00,0.97706,0.97756
2022-10-19 23:15:00,0.97673,0.97737
2022-10-19 23:20:00,0.97656,0.97774
2022-10-19 23:25:00,0.97689,0.97747
2022-10-19 23:30:00,0.97655,0.97755
2022-10-19 23:35:00,0.97662,0.97764
2022-10-19 23:40:00,0.97705,0.97754
2022-10-19 23:45:00,0.97718,0.97772
2022-10-19 23:50:00,0.97737,0.97784
2022-10-19 23:55:00,0.97755,0.97728
