Time,Actual,Predict
2022-10-06 14:05:00,0.98821,0.98767
2022-10-06 14:10:00,0.98856,0.98766
2022-10-06 14:15:00,0.98865,0.98782
2022-10-06 14:20:00,0.98767,0.98840
2022-10-06 14:25:00,0.98835,0.98783
2022-10-06 14:30:00,0.98877,0.98734
2022-10-06 14:35:00,0.98886,0.98658
2022-10-06 14:40:00,0.98897,0.98678
2022-10-06 14:45:00,0.98923,0.98629
2022-10-06 14:50:00,0.98917,0.98558
2022-10-06 14:55:00,0.98966,0.98524
2022-10-06 15:00:00,0.98985,0.98567
2022-10-06 15:05:00,0.98997,0.98566
2022-10-06 15:10:00,0.98968,0.98520
2022-10-06 15:15:00,0.98930,0.98474
2022-10-06 15:20:00,0.98951,0.98438
2022-10-06 15:25:00,0.98887,0.98455
2022-10-06 15:30:00,0.98895,0.98443
2022-10-06 15:35:00,0.98888,0.98531
2022-10-06 15:40:00,0.98863,0.98645
2022-10-06 15:45:00,0.98868,0.98664
2022-10-06 15:50:00,0.98892,0.98648
2022-10-06 15:55:00,0.98824,0.98718
2022-10-06 16:00:00,0.98786,0.98596
2022-10-06 16:05:00,0.98789,0.98524
2022-10-06 16:10:00,0.98833,0.98512
2022-10-06 16:15:00,0.98829,0.98510
2022-10-06 16:20:00,0.98856,0.98516
2022-10-06 16:25:00,0.98832,0.98494
2022-10-06 16:30:00,0.98801,0.98420
2022-10-06 16:35:00,0.98854,0.98408
2022-10-06 16:40:00,0.98842,0.98388
2022-10-06 16:45:00,0.98844,0.98478
2022-10-06 16:50:00,0.98841,0.98375
2022-10-06 16:55:00,0.98890,0.98295
2022-10-06 17:00:00,0.98803,0.98224
2022-10-06 17:05:00,0.98759,0.98312
2022-10-06 17:10:00,0.98700,0.98254
2022-10-06 17:15:00,0.98748,0.98251
2022-10-06 17:20:00,0.98651,0.98375
2022-10-06 17:25:00,0.98606,0.98392
2022-10-06 17:30:00,0.98594,0.98410
2022-10-06 17:35:00,0.98686,0.98350
2022-10-06 17:40:00,0.98648,0.98330
2022-10-06 17:45:00,0.98622,0.98403
2022-10-06 17:50:00,0.98598,0.98405
2022-10-06 17:55:00,0.98566,0.98402
2022-10-06 18:00:00,0.98611,0.98424
2022-10-06 18:05:00,0.98583,0.98441
2022-10-06 18:10:00,0.98716,0.98442
2022-10-06 18:15:00,0.98813,0.98386
2022-10-06 18:20:00,0.98800,0.98352
2022-10-06 18:25:00,0.98731,0.98353
2022-10-06 18:30:00,0.98695,0.98349
2022-10-06 18:35:00,0.98685,0.98348
2022-10-06 18:40:00,0.98570,0.98304
2022-10-06 18:45:00,0.98540,0.98230
2022-10-06 18:50:00,0.98520,0.98227
2022-10-06 18:55:00,0.98499,0.98200
2022-10-06 19:00:00,0.98425,0.98134
2022-10-06 19:05:00,0.98330,0.98066
2022-10-06 19:10:00,0.98407,0.98024
2022-10-06 19:15:00,0.98443,0.97989
2022-10-06 19:20:00,0.98423,0.97939
2022-10-06 19:25:00,0.98256,0.97975
2022-10-06 19:30:00,0.98239,0.97913
2022-10-06 19:35:00,0.98290,0.97994
2022-10-06 19:40:00,0.98252,0.98002
2022-10-06 19:45:00,0.98240,0.98030
2022-10-06 19:50:00,0.98289,0.98033
2022-10-06 19:55:00,0.98360,0.98016
2022-10-06 20:00:00,0.98390,0.98068
2022-10-06 20:05:00,0.98365,0.98069
2022-10-06 20:10:00,0.98263,0.98060
2022-10-06 20:15:00,0.98324,0.98111
2022-10-06 20:20:00,0.98353,0.98121
2022-10-06 20:25:00,0.98428,0.98187
2022-10-06 20:30:00,0.98376,0.98204
2022-10-06 20:35:00,0.98405,0.98145
2022-10-06 20:40:00,0.98386,0.98171
2022-10-06 20:45:00,0.98385,0.98142
2022-10-06 20:50:00,0.98295,0.98162
2022-10-06 20:55:00,0.98325,0.98135
2022-10-06 21:00:00,0.98278,0.98246
2022-10-06 21:05:00,0.98308,0.98201
2022-10-06 21:10:00,0.98298,0.98210
2022-10-06 21:15:00,0.98261,0.98157
2022-10-06 21:20:00,0.98180,0.98121
2022-10-06 21:25:00,0.98181,0.98131
2022-10-06 21:30:00,0.98174,0.98086
2022-10-06 21:35:00,0.98048,0.98099
2022-10-06 21:40:00,0.98047,0.98086
2022-10-06 21:45:00,0.97989,0.98050
2022-10-06 21:50:00,0.97929,0.97995
2022-10-06 21:55:00,0.97911,0.97972
2022-10-06 22:00:00,0.97973,0.97990
2022-10-06 22:05:00,0.97985,0.97967
2022-10-06 22:10:00,0.98005,0.97929
2022-10-06 22:15:00,0.97976,0.97912
2022-10-06 22:20:00,0.98029,0.97935
2022-10-06 22:25:00,0.98009,0.97889
2022-10-06 22:30:00,0.98008,0.97978
2022-10-06 22:35:00,0.98025,0.97947
2022-10-06 22:40:00,0.98052,0.97941
2022-10-06 22:45:00,0.98005,0.97969
2022-10-06 22:50:00,0.98100,0.97974
2022-10-06 22:55:00,0.98116,0.97972
2022-10-06 23:00:00,0.98096,0.97964
2022-10-06 23:05:00,0.98136,0.97987
2022-10-06 23:10:00,0.98100,0.98015
2022-10-06 23:15:00,0.98084,0.98020
2022-10-06 23:20:00,0.98100,0.98050
2022-10-06 23:25:00,0.98113,0.98014
2022-10-06 23:30:00,0.98100,0.97940
2022-10-06 23:35:00,0.98164,0.97923
2022-10-06 23:40:00,0.98098,0.97939
2022-10-06 23:45:00,0.98110,0.97916
2022-10-06 23:50:00,0.98121,0.97930
2022-10-06 23:55:00,0.98094,0.97904
2022-10-07 00:00:00,0.98097,0.97890
2022-10-07 00:05:00,0.98072,0.97881
2022-10-07 00:10:00,0.98075,0.97838
2022-10-07 00:15:00,0.98066,0.97840
2022-10-07 00:20:00,0.98039,0.97852
2022-10-07 00:25:00,0.97990,0.97848
2022-10-07 00:30:00,0.97976,0.97902
2022-10-07 00:35:00,0.97924,0.97917
2022-10-07 00:40:00,0.97949,0.97937
2022-10-07 00:45:00,0.97934,0.97912
2022-10-07 00:50:00,0.97919,0.97932
2022-10-07 00:55:00,0.97936,0.97947
2022-10-07 01:00:00,0.97967,0.98007
2022-10-07 01:05:00,0.97980,0.97955
2022-10-07 01:10:00,0.97956,0.97980
2022-10-07 01:15:00,0.97941,0.97949
2022-10-07 01:20:00,0.97972,0.97976
2022-10-07 01:25:00,0.97968,0.97922
2022-10-07 01:30:00,0.97981,0.97964
2022-10-07 01:35:00,0.97965,0.97932
2022-10-07 01:40:00,0.97983,0.97947
2022-10-07 01:45:00,0.98001,0.97986
2022-10-07 01:50:00,0.97987,0.97961
2022-10-07 01:55:00,0.97980,0.98018
2022-10-07 02:00:00,0.97978,0.97978
2022-10-07 02:05:00,0.97945,0.97922
2022-10-07 02:10:00,0.97925,0.97922
2022-10-07 02:15:00,0.97921,0.97897
2022-10-07 02:20:00,0.97921,0.97901
2022-10-07 02:25:00,0.97922,0.97983
2022-10-07 02:30:00,0.97909,0.97955
2022-10-07 02:35:00,0.97911,0.97964
2022-10-07 02:40:00,0.97865,0.97964
2022-10-07 02:45:00,0.97860,0.97933
2022-10-07 02:50:00,0.97883,0.97873
2022-10-07 02:55:00,0.97886,0.97854
2022-10-07 03:00:00,0.97889,0.97864
2022-10-07 03:05:00,0.97894,0.97927
2022-10-07 03:10:00,0.97899,0.97899
2022-10-07 03:15:00,0.97902,0.97905
2022-10-07 03:20:00,0.97912,0.97899
2022-10-07 03:25:00,0.97911,0.97946
2022-10-07 03:30:00,0.97913,0.97980
2022-10-07 03:35:00,0.97948,0.97938
2022-10-07 03:40:00,0.97926,0.97930
2022-10-07 03:45:00,0.97966,0.97897
2022-10-07 03:50:00,0.97942,0.97927
2022-10-07 03:55:00,0.97970,0.97956
