,Time,Actual,Predict
1108,2022-10-12 10:30:00,0.97172,0.97087
1109,2022-10-12 10:35:00,0.97154,0.97091
1110,2022-10-12 10:40:00,0.97115,0.97149
1111,2022-10-12 10:45:00,0.97139,0.97117
1112,2022-10-12 10:50:00,0.97137,0.971
1113,2022-10-12 10:55:00,0.97117,0.97106
1114,2022-10-12 11:00:00,0.97126,0.97082
1115,2022-10-12 11:05:00,0.97084,0.97112
1116,2022-10-12 11:10:00,0.97105,0.97111
1117,2022-10-12 11:15:00,0.97092,0.97115
1118,2022-10-12 11:20:00,0.97175,0.97117
1119,2022-10-12 11:25:00,0.97195,0.97154
1120,2022-10-12 11:30:00,0.97223,0.97192
1121,2022-10-12 11:35:00,0.97211,0.97176
1122,2022-10-12 11:40:00,0.97204,0.97158
1123,2022-10-12 11:45:00,0.97237,0.97157
1124,2022-10-12 11:50:00,0.97263,0.97153
1125,2022-10-12 11:55:00,0.97215,0.97108
1126,2022-10-12 12:00:00,0.97249,0.97064
1127,2022-10-12 12:05:00,0.97309,0.97058
1128,2022-10-12 12:10:00,0.97321,0.97043
1129,2022-10-12 12:15:00,0.9727,0.9701
1130,2022-10-12 12:20:00,0.97282,0.97013
1131,2022-10-12 12:25:00,0.97291,0.97019
1132,2022-10-12 12:30:00,0.97232,0.97089
1133,2022-10-12 12:35:00,0.97215,0.97091
1134,2022-10-12 12:40:00,0.97225,0.97056
1135,2022-10-12 12:45:00,0.97172,0.9707
1136,2022-10-12 12:50:00,0.97192,0.97044
1137,2022-10-12 12:55:00,0.97128,0.97037
1138,2022-10-12 13:00:00,0.97208,0.97064
1139,2022-10-12 13:05:00,0.97056,0.97082
1140,2022-10-12 13:10:00,0.97131,0.97113
1141,2022-10-12 13:15:00,0.97166,0.97108
1142,2022-10-12 13:20:00,0.97116,0.97097
1143,2022-10-12 13:25:00,0.97085,0.97087
1144,2022-10-12 13:30:00,0.97112,0.97087
1145,2022-10-12 13:35:00,0.97073,0.97091
1146,2022-10-12 13:40:00,0.97143,0.97122
1147,2022-10-12 13:45:00,0.97112,0.97111
1148,2022-10-12 13:50:00,0.97123,0.97103
1149,2022-10-12 13:55:00,0.97117,0.9707
1150,2022-10-12 14:00:00,0.97177,0.97116
1151,2022-10-12 14:05:00,0.97222,0.97127
1152,2022-10-12 14:10:00,0.97169,0.97105
1153,2022-10-12 14:15:00,0.9716,0.97091
1154,2022-10-12 14:20:00,0.97159,0.97075
1155,2022-10-12 14:25:00,0.97161,0.97097
1156,2022-10-12 14:30:00,0.97081,0.97097
1157,2022-10-12 14:35:00,0.97038,0.97098
1158,2022-10-12 14:40:00,0.97067,0.97098
1159,2022-10-12 14:45:00,0.97033,0.97098
1160,2022-10-12 14:50:00,0.97027,0.97058
1161,2022-10-12 14:55:00,0.97021,0.97045
1162,2022-10-12 15:00:00,0.97039,0.97064
1163,2022-10-12 15:05:00,0.97134,0.97063
1164,2022-10-12 15:10:00,0.97104,0.97046
1165,2022-10-12 15:15:00,0.97047,0.97051
1166,2022-10-12 15:20:00,0.9708,0.9705
1167,2022-10-12 15:25:00,0.97036,0.97034
1168,2022-10-12 15:30:00,0.97037,0.97032
1169,2022-10-12 15:35:00,0.97088,0.96946
1170,2022-10-12 15:40:00,0.97101,0.96932
1171,2022-10-12 15:45:00,0.97133,0.96996
1172,2022-10-12 15:50:00,0.971,0.97013
1173,2022-10-12 15:55:00,0.97113,0.97039
1174,2022-10-12 16:00:00,0.97081,0.97046
1175,2022-10-12 16:05:00,0.97094,0.97008
1176,2022-10-12 16:10:00,0.97099,0.96968
1177,2022-10-12 16:15:00,0.97142,0.96973
1178,2022-10-12 16:20:00,0.97119,0.97013
1179,2022-10-12 16:25:00,0.97108,0.97019
1180,2022-10-12 16:30:00,0.97063,0.97021
1181,2022-10-12 16:35:00,0.97163,0.97007
1182,2022-10-12 16:40:00,0.97127,0.97039
1183,2022-10-12 16:45:00,0.97103,0.97033
1184,2022-10-12 16:50:00,0.97096,0.96983
1185,2022-10-12 16:55:00,0.97089,0.9695
1186,2022-10-12 17:00:00,0.97117,0.96924
1187,2022-10-12 17:05:00,0.97106,0.96937
1188,2022-10-12 17:10:00,0.9711,0.96936
1189,2022-10-12 17:15:00,0.97105,0.96938
1190,2022-10-12 17:20:00,0.97103,0.96949
1191,2022-10-12 17:25:00,0.97054,0.9688
1192,2022-10-12 17:30:00,0.97063,0.96868
1193,2022-10-12 17:35:00,0.97081,0.96913
1194,2022-10-12 17:40:00,0.97073,0.96867
1195,2022-10-12 17:45:00,0.97061,0.96789
1196,2022-10-12 17:50:00,0.97062,0.96742
1197,2022-10-12 17:55:00,0.97066,0.96887
1198,2022-10-12 18:00:00,0.97051,0.96968
1199,2022-10-12 18:05:00,0.9705,0.96952
1200,2022-10-12 18:10:00,0.96934,0.96938
1201,2022-10-12 18:15:00,0.96949,0.96951
1202,2022-10-12 18:20:00,0.97039,0.96988
1203,2022-10-12 18:25:00,0.97025,0.96987
1204,2022-10-12 18:30:00,0.9707,0.97006
1205,2022-10-12 18:35:00,0.97053,0.97046
1206,2022-10-12 18:40:00,0.96992,0.9702
1207,2022-10-12 18:45:00,0.96952,0.9698
1208,2022-10-12 18:50:00,0.96985,0.96949
1209,2022-10-12 18:55:00,0.97046,0.96924
1210,2022-10-12 19:00:00,0.97032,0.96913
1211,2022-10-12 19:05:00,0.97038,0.96908
1212,2022-10-12 19:10:00,0.97001,0.9691
1213,2022-10-12 19:15:00,0.97055,0.96888
1214,2022-10-12 19:20:00,0.9705,0.96889
1215,2022-10-12 19:25:00,0.96958,0.96903
1216,2022-10-12 19:30:00,0.9694,0.9691
1217,2022-10-12 19:35:00,0.96909,0.96904
1218,2022-10-12 19:40:00,0.96947,0.9686
1219,2022-10-12 19:45:00,0.9694,0.9684
1220,2022-10-12 19:50:00,0.9695,0.9682
1221,2022-10-12 19:55:00,0.96951,0.96824
1222,2022-10-12 20:00:00,0.96848,0.96843
1223,2022-10-12 20:05:00,0.96865,0.96842
1224,2022-10-12 20:10:00,0.96942,0.96844
1225,2022-10-12 20:15:00,0.96817,0.96853
1226,2022-10-12 20:20:00,0.96733,0.96871
1227,2022-10-12 20:25:00,0.96703,0.96862
1228,2022-10-12 20:30:00,0.97009,0.96891
1229,2022-10-12 20:35:00,0.97013,0.96906
1230,2022-10-12 20:40:00,0.96962,0.96904
1231,2022-10-12 20:45:00,0.96959,0.96917
1232,2022-10-12 20:50:00,0.96975,0.9692
1233,2022-10-12 20:55:00,0.97048,0.9695
1234,2022-10-12 21:00:00,0.97011,0.96921
1235,2022-10-12 21:05:00,0.97063,0.9691
1236,2022-10-12 21:10:00,0.97074,0.96975
1237,2022-10-12 21:15:00,0.97005,0.97108
1238,2022-10-12 21:20:00,0.9697,0.9711
1239,2022-10-12 21:25:00,0.96948,0.9708
1240,2022-10-12 21:30:00,0.96895,0.97095
1241,2022-10-12 21:35:00,0.96907,0.97103
1242,2022-10-12 21:40:00,0.96888,0.97087
1243,2022-10-12 21:45:00,0.96912,0.97073
1244,2022-10-12 21:50:00,0.96873,0.9704
1245,2022-10-12 21:55:00,0.9688,0.97004
1246,2022-10-12 22:00:00,0.96902,0.96989
1247,2022-10-12 22:05:00,0.96923,0.96949
1248,2022-10-12 22:10:00,0.96901,0.96969
1249,2022-10-12 22:15:00,0.96842,0.96988
1250,2022-10-12 22:20:00,0.96834,0.97014
1251,2022-10-12 22:25:00,0.96811,0.97022
1252,2022-10-12 22:30:00,0.96818,0.97007
1253,2022-10-12 22:35:00,0.96837,0.97014
1254,2022-10-12 22:40:00,0.9683,0.97036
1255,2022-10-12 22:45:00,0.96838,0.97056
1256,2022-10-12 22:50:00,0.96851,0.97056
1257,2022-10-12 22:55:00,0.96867,0.97046
1258,2022-10-12 23:00:00,0.9685,0.97019
1259,2022-10-12 23:05:00,0.96893,0.97016
1260,2022-10-12 23:10:00,0.96893,0.96991
1261,2022-10-12 23:15:00,0.96901,0.96999
1262,2022-10-12 23:20:00,0.96908,0.97009
1263,2022-10-12 23:25:00,0.96924,0.97002
1264,2022-10-12 23:30:00,0.96954,0.96983
1265,2022-10-12 23:35:00,0.96903,0.96973
1266,2022-10-12 23:40:00,0.96878,0.96993
1267,2022-10-12 23:45:00,0.97023,0.96998
1268,2022-10-12 23:50:00,0.97159,0.97017
1269,2022-10-12 23:55:00,0.97113,0.9702
1270,2022-10-13 00:00:00,0.97058,0.97029
1271,2022-10-13 00:05:00,0.97092,0.96988
1272,2022-10-13 00:10:00,0.97097,0.96999
1273,2022-10-13 00:15:00,0.97077,0.97008
1274,2022-10-13 00:20:00,0.97071,0.97027
1275,2022-10-13 00:25:00,0.97011,0.97043
1276,2022-10-13 00:30:00,0.9698,0.97037
1277,2022-10-13 00:35:00,0.96977,0.97036
1278,2022-10-13 00:40:00,0.96931,0.97046
1279,2022-10-13 00:45:00,0.96971,0.9705
1280,2022-10-13 00:50:00,0.96979,0.97037
1281,2022-10-13 00:55:00,0.97026,0.97033
1282,2022-10-13 01:00:00,0.97014,0.97052
1283,2022-10-13 01:05:00,0.97001,0.97092
1284,2022-10-13 01:10:00,0.97016,0.97106
1285,2022-10-13 01:15:00,0.97034,0.9712
1286,2022-10-13 01:20:00,0.97051,0.97098
1287,2022-10-13 01:25:00,0.97045,0.97084
1288,2022-10-13 01:30:00,0.97035,0.97089
1289,2022-10-13 01:35:00,0.97012,0.97093
1290,2022-10-13 01:40:00,0.97002,0.97079
1291,2022-10-13 01:45:00,0.9698,0.97088
1292,2022-10-13 01:50:00,0.96998,0.971
1293,2022-10-13 01:55:00,0.97008,0.97079
1294,2022-10-13 02:00:00,0.96992,0.97076
1295,2022-10-13 02:05:00,0.96977,0.97043
1296,2022-10-13 02:10:00,0.96974,0.9703
1297,2022-10-13 02:15:00,0.96994,0.97035
1298,2022-10-13 02:20:00,0.97007,0.9704
1299,2022-10-13 02:25:00,0.97022,0.9705
1300,2022-10-13 02:30:00,0.97031,0.97033
1301,2022-10-13 02:35:00,0.97023,0.97052
1302,2022-10-13 02:40:00,0.96986,0.97053
1303,2022-10-13 02:45:00,0.96998,0.97057
1304,2022-10-13 02:50:00,0.97008,0.97077
1305,2022-10-13 02:55:00,0.97041,0.9707
1306,2022-10-13 03:00:00,0.97041,0.97054
1307,2022-10-13 03:05:00,0.97038,0.97016
1308,2022-10-13 03:10:00,0.97038,0.97057
1309,2022-10-13 03:15:00,0.97043,0.9702
1310,2022-10-13 03:20:00,0.97044,0.97025
1311,2022-10-13 03:25:00,0.97037,0.97047
1312,2022-10-13 03:30:00,0.97038,0.97106
1313,2022-10-13 03:35:00,0.97047,0.97147
1314,2022-10-13 03:40:00,0.97087,0.9717
1315,2022-10-13 03:45:00,0.97096,0.97144
1316,2022-10-13 03:50:00,0.97098,0.97132
1317,2022-10-13 03:55:00,0.97082,0.97132
1318,2022-10-13 04:00:00,0.97071,0.9714
1319,2022-10-13 04:05:00,0.9708,0.97126
1320,2022-10-13 04:10:00,0.97084,0.97129
1321,2022-10-13 04:15:00,0.97076,0.97146
1322,2022-10-13 04:20:00,0.97081,0.97139
1323,2022-10-13 04:25:00,0.9709,0.97081
1324,2022-10-13 04:30:00,0.97075,0.9705
1325,2022-10-13 04:35:00,0.97074,0.97025
1326,2022-10-13 04:40:00,0.9705,0.97013
1327,2022-10-13 04:45:00,0.97042,0.97018
1328,2022-10-13 04:50:00,0.97047,0.97028
1329,2022-10-13 04:55:00,0.97048,0.97053
1330,2022-10-13 05:00:00,0.97053,0.97055
1331,2022-10-13 05:05:00,0.97046,0.97035
1332,2022-10-13 05:10:00,0.97064,0.97023
1333,2022-10-13 05:15:00,0.97064,0.96985
1334,2022-10-13 05:20:00,0.97069,0.9698
1335,2022-10-13 05:25:00,0.9708,0.97005
1336,2022-10-13 05:30:00,0.97076,0.97009
1337,2022-10-13 05:35:00,0.97051,0.97015
1338,2022-10-13 05:40:00,0.97029,0.97012
1339,2022-10-13 05:45:00,0.97062,0.97004
1340,2022-10-13 05:50:00,0.97026,0.9698
1341,2022-10-13 05:55:00,0.97033,0.96986
1342,2022-10-13 06:00:00,0.97048,0.96976
1343,2022-10-13 06:05:00,0.97116,0.96954
1344,2022-10-13 06:10:00,0.97154,0.96988
1345,2022-10-13 06:15:00,0.9716,0.97002
1346,2022-10-13 06:20:00,0.97133,0.97003
1347,2022-10-13 06:25:00,0.97125,0.96989
1348,2022-10-13 06:30:00,0.97123,0.97014
1349,2022-10-13 06:35:00,0.97143,0.97012
1350,2022-10-13 06:40:00,0.97111,0.97007
1351,2022-10-13 06:45:00,0.97114,0.97018
1352,2022-10-13 06:50:00,0.9714,0.97015
1353,2022-10-13 06:55:00,0.97126,0.97017
1354,2022-10-13 07:00:00,0.97065,0.97004
1355,2022-10-13 07:05:00,0.97046,0.96999
1356,2022-10-13 07:10:00,0.97021,0.96982
1357,2022-10-13 07:15:00,0.97014,0.97001
1358,2022-10-13 07:20:00,0.97021,0.97017
1359,2022-10-13 07:25:00,0.97037,0.97019
1360,2022-10-13 07:30:00,0.97067,0.97017
1361,2022-10-13 07:35:00,0.97052,0.97056
1362,2022-10-13 07:40:00,0.97028,0.97041
1363,2022-10-13 07:45:00,0.97029,0.97044
1364,2022-10-13 07:50:00,0.96986,0.97043
1365,2022-10-13 07:55:00,0.96998,0.97047
1366,2022-10-13 08:00:00,0.97019,0.9704
1367,2022-10-13 08:05:00,0.97013,0.97034
1368,2022-10-13 08:10:00,0.97023,0.97014
1369,2022-10-13 08:15:00,0.97005,0.97043
1370,2022-10-13 08:20:00,0.97011,0.97031
1371,2022-10-13 08:25:00,0.96985,0.97002
1372,2022-10-13 08:30:00,0.96991,0.97023
1373,2022-10-13 08:35:00,0.96983,0.97029
1374,2022-10-13 08:40:00,0.96954,0.97052
1375,2022-10-13 08:45:00,0.97,0.97053
1376,2022-10-13 08:50:00,0.97003,0.97023
1377,2022-10-13 08:55:00,0.97009,0.97015
1378,2022-10-13 09:00:00,0.96987,0.96983
1379,2022-10-13 09:05:00,0.97024,0.97004
1380,2022-10-13 09:10:00,0.97016,0.97036
1381,2022-10-13 09:15:00,0.97012,0.97042
1382,2022-10-13 09:20:00,0.97025,0.97039
1383,2022-10-13 09:25:00,0.97017,0.97064
1384,2022-10-13 09:30:00,0.9702,0.96998
1385,2022-10-13 09:35:00,0.97004,0.96984
1386,2022-10-13 09:40:00,0.96997,0.96992
1387,2022-10-13 09:45:00,0.96991,0.97
1388,2022-10-13 09:50:00,0.97014,0.97027
1389,2022-10-13 09:55:00,0.97019,0.97012
1390,2022-10-13 10:00:00,0.97022,0.96939
1391,2022-10-13 10:05:00,0.97024,0.96918
1392,2022-10-13 10:10:00,0.97055,0.96928
1393,2022-10-13 10:15:00,0.97041,0.96935
1394,2022-10-13 10:20:00,0.97045,0.96944
1395,2022-10-13 10:25:00,0.97044,0.96908
1396,2022-10-13 10:30:00,0.97044,0.96921
1397,2022-10-13 10:35:00,0.97041,0.96908
1398,2022-10-13 10:40:00,0.97034,0.96919
1399,2022-10-13 10:45:00,0.97018,0.96978
1400,2022-10-13 10:50:00,0.97046,0.96972
1401,2022-10-13 10:55:00,0.9703,0.97018
1402,2022-10-13 11:00:00,0.97009,0.97046
1403,2022-10-13 11:05:00,0.97033,0.97063
1404,2022-10-13 11:10:00,0.97036,0.97058
1405,2022-10-13 11:15:00,0.97052,0.97031
1406,2022-10-13 11:20:00,0.97053,0.97021
1407,2022-10-13 11:25:00,0.97022,0.97005
1408,2022-10-13 11:30:00,0.97025,0.97001
1409,2022-10-13 11:35:00,0.96973,0.97023
1410,2022-10-13 11:40:00,0.97013,0.97047
1411,2022-10-13 11:45:00,0.97053,0.97064
1412,2022-10-13 11:50:00,0.97045,0.97053
1413,2022-10-13 11:55:00,0.97048,0.97079
1414,2022-10-13 12:00:00,0.97066,0.97127
1415,2022-10-13 12:05:00,0.96972,0.97182
1416,2022-10-13 12:10:00,0.9698,0.972
1417,2022-10-13 12:15:00,0.9699,0.97265
1418,2022-10-13 12:20:00,0.97003,0.97243
1419,2022-10-13 12:25:00,0.97039,0.97266
1420,2022-10-13 12:30:00,0.97,0.9735
1421,2022-10-13 12:35:00,0.96898,0.97376
1422,2022-10-13 12:40:00,0.96918,0.97356
1423,2022-10-13 12:45:00,0.96933,0.97375
1424,2022-10-13 12:50:00,0.96945,0.97355
1425,2022-10-13 12:55:00,0.96946,0.97317
1426,2022-10-13 13:00:00,0.96891,0.973
1427,2022-10-13 13:05:00,0.96918,0.9728
1428,2022-10-13 13:10:00,0.96913,0.97262
1429,2022-10-13 13:15:00,0.96926,0.97305
1430,2022-10-13 13:20:00,0.96998,0.97307
1431,2022-10-13 13:25:00,0.96963,0.97323
1432,2022-10-13 13:30:00,0.97041,0.97354
1433,2022-10-13 13:35:00,0.97059,0.97292
1434,2022-10-13 13:40:00,0.97075,0.97273
1435,2022-10-13 13:45:00,0.97053,0.97256
1436,2022-10-13 13:50:00,0.97019,0.97206
1437,2022-10-13 13:55:00,0.97024,0.97212
1438,2022-10-13 14:00:00,0.96995,0.97252
1439,2022-10-13 14:05:00,0.97004,0.97241
1440,2022-10-13 14:10:00,0.97034,0.97232
1441,2022-10-13 14:15:00,0.97056,0.97242
1442,2022-10-13 14:20:00,0.97064,0.97332
1443,2022-10-13 14:25:00,0.97052,0.97365
1444,2022-10-13 14:30:00,0.97077,0.97379
1445,2022-10-13 14:35:00,0.97141,0.97405
1446,2022-10-13 14:40:00,0.97203,0.97442
1447,2022-10-13 14:45:00,0.97195,0.97477
1448,2022-10-13 14:50:00,0.97293,0.9747
1449,2022-10-13 14:55:00,0.9722,0.97464
1450,2022-10-13 15:00:00,0.97273,0.9747
1451,2022-10-13 15:05:00,0.97408,0.9744
1452,2022-10-13 15:10:00,0.97354,0.97411
1453,2022-10-13 15:15:00,0.97349,0.9739
1454,2022-10-13 15:20:00,0.97353,0.97424
1455,2022-10-13 15:25:00,0.97314,0.97448
1456,2022-10-13 15:30:00,0.97288,0.97394
1457,2022-10-13 15:35:00,0.97262,0.96928
1458,2022-10-13 15:40:00,0.97279,0.96681
1459,2022-10-13 15:45:00,0.97249,0.96651
1460,2022-10-13 15:50:00,0.97317,0.96585
1461,2022-10-13 15:55:00,0.97312,0.9663
1462,2022-10-13 16:00:00,0.97339,0.96699
1463,2022-10-13 16:05:00,0.97348,0.96676
1464,2022-10-13 16:10:00,0.97275,0.96653
1465,2022-10-13 16:15:00,0.97271,0.96638
1466,2022-10-13 16:20:00,0.97242,0.96571
1467,2022-10-13 16:25:00,0.97195,0.96628
1468,2022-10-13 16:30:00,0.97222,0.96654
1469,2022-10-13 16:35:00,0.97251,0.96681
1470,2022-10-13 16:40:00,0.97248,0.96685
1471,2022-10-13 16:45:00,0.97217,0.96694
1472,2022-10-13 16:50:00,0.97238,0.9683
1473,2022-10-13 16:55:00,0.97361,0.96914
1474,2022-10-13 17:00:00,0.97366,0.96942
1475,2022-10-13 17:05:00,0.9738,0.96944
1476,2022-10-13 17:10:00,0.97393,0.96942
1477,2022-10-13 17:15:00,0.97408,0.96961
1478,2022-10-13 17:20:00,0.97461,0.9696
1479,2022-10-13 17:25:00,0.97456,0.96908
1480,2022-10-13 17:30:00,0.9745,0.96867
1481,2022-10-13 17:35:00,0.97449,0.96916
1482,2022-10-13 17:40:00,0.97413,0.96947
1483,2022-10-13 17:45:00,0.97392,0.96916
1484,2022-10-13 17:50:00,0.97385,0.97039
1485,2022-10-13 17:55:00,0.97427,0.97164
1486,2022-10-13 18:00:00,0.97443,0.97162
1487,2022-10-13 18:05:00,0.97373,0.97151
1488,2022-10-13 18:10:00,0.96418,0.97326
1489,2022-10-13 18:15:00,0.96523,0.97392
1490,2022-10-13 18:20:00,0.96488,0.97473
1491,2022-10-13 18:25:00,0.96497,0.97612
1492,2022-10-13 18:30:00,0.96575,0.97641
1493,2022-10-13 18:35:00,0.96681,0.97687
1494,2022-10-13 18:40:00,0.96603,0.97833
1495,2022-10-13 18:45:00,0.96612,0.97822
1496,2022-10-13 18:50:00,0.96588,0.97794
1497,2022-10-13 18:55:00,0.9647,0.97841
1498,2022-10-13 19:00:00,0.96575,0.9781
1499,2022-10-13 19:05:00,0.96636,0.97901
1500,2022-10-13 19:10:00,0.96685,0.97902
1501,2022-10-13 19:15:00,0.96639,0.97834
1502,2022-10-13 19:20:00,0.96654,0.97744
1503,2022-10-13 19:25:00,0.96895,0.97735
1504,2022-10-13 19:30:00,0.96941,0.97758
1505,2022-10-13 19:35:00,0.96944,0.97778
1506,2022-10-13 19:40:00,0.96917,0.97785
1507,2022-10-13 19:45:00,0.96922,0.9779
1508,2022-10-13 19:50:00,0.9696,0.97807
1509,2022-10-13 19:55:00,0.96926,0.97773
1510,2022-10-13 20:00:00,0.96834,0.97755
1511,2022-10-13 20:05:00,0.96823,0.97793
1512,2022-10-13 20:10:00,0.96891,0.97764
1513,2022-10-13 20:15:00,0.96969,0.97761
1514,2022-10-13 20:20:00,0.96911,0.97836
1515,2022-10-13 20:25:00,0.97165,0.97917
1516,2022-10-13 20:30:00,0.97215,0.97972
1517,2022-10-13 20:35:00,0.97181,0.98063
1518,2022-10-13 20:40:00,0.97168,0.98072
1519,2022-10-13 20:45:00,0.97445,0.98044
1520,2022-10-13 20:50:00,0.97458,0.98048
1521,2022-10-13 20:55:00,0.97552,0.98032
1522,2022-10-13 21:00:00,0.97652,0.98007
1523,2022-10-13 21:05:00,0.97674,0.98008
1524,2022-10-13 21:10:00,0.97705,0.97989
1525,2022-10-13 21:15:00,0.97915,0.97934
1526,2022-10-13 21:20:00,0.97795,0.97929
1527,2022-10-13 21:25:00,0.97806,0.97942
1528,2022-10-13 21:30:00,0.9783,0.97875
1529,2022-10-13 21:35:00,0.97791,0.97859
1530,2022-10-13 21:40:00,0.97958,0.9786
1531,2022-10-13 21:45:00,0.97879,0.97869
1532,2022-10-13 21:50:00,0.97801,0.97865
1533,2022-10-13 21:55:00,0.97691,0.97896
1534,2022-10-13 22:00:00,0.97739,0.97881
1535,2022-10-13 22:05:00,0.97764,0.97847
1536,2022-10-13 22:10:00,0.9779,0.97886
1537,2022-10-13 22:15:00,0.97781,0.97828
1538,2022-10-13 22:20:00,0.97807,0.97774
1539,2022-10-13 22:25:00,0.97803,0.97779
1540,2022-10-13 22:30:00,0.97712,0.97736
1541,2022-10-13 22:35:00,0.97746,0.97731
1542,2022-10-13 22:40:00,0.97803,0.97729
1543,2022-10-13 22:45:00,0.97745,0.97771
1544,2022-10-13 22:50:00,0.9776,0.97748
1545,2022-10-13 22:55:00,0.97854,0.97763
1546,2022-10-13 23:00:00,0.97906,0.97748
1547,2022-10-13 23:05:00,0.97931,0.97734
1548,2022-10-13 23:10:00,0.98038,0.9775
1549,2022-10-13 23:15:00,0.98029,0.97732
1550,2022-10-13 23:20:00,0.97969,0.9775
1551,2022-10-13 23:25:00,0.98019,0.97752
1552,2022-10-13 23:30:00,0.97983,0.97767
1553,2022-10-13 23:35:00,0.97966,0.97772
1554,2022-10-13 23:40:00,0.97998,0.97785
1555,2022-10-13 23:45:00,0.97942,0.97805
1556,2022-10-13 23:50:00,0.97908,0.97785
1557,2022-10-13 23:55:00,0.97924,0.97775
1558,2022-10-14 00:00:00,0.97923,0.97772
1559,2022-10-14 00:05:00,0.97847,0.97715
1560,2022-10-14 00:10:00,0.97846,0.97704
1561,2022-10-14 00:15:00,0.97859,0.97715
1562,2022-10-14 00:20:00,0.97875,0.97719
1563,2022-10-14 00:25:00,0.97874,0.97721
1564,2022-10-14 00:30:00,0.97903,0.97733
1565,2022-10-14 00:35:00,0.97868,0.97754
1566,2022-10-14 00:40:00,0.97841,0.97742
1567,2022-10-14 00:45:00,0.97884,0.97719
1568,2022-10-14 00:50:00,0.97808,0.97749
1569,2022-10-14 00:55:00,0.97781,0.97782
1570,2022-10-14 01:00:00,0.9777,0.97746
1571,2022-10-14 01:05:00,0.97729,0.97788
1572,2022-10-14 01:10:00,0.97736,0.9776
1573,2022-10-14 01:15:00,0.97741,0.97736
1574,2022-10-14 01:20:00,0.97789,0.97742
1575,2022-10-14 01:25:00,0.97757,0.97713
1576,2022-10-14 01:30:00,0.97789,0.97687
1577,2022-10-14 01:35:00,0.97749,0.97698
1578,2022-10-14 01:40:00,0.97743,0.9774
1579,2022-10-14 01:45:00,0.97758,0.97742
1580,2022-10-14 01:50:00,0.97745,0.97755
1581,2022-10-14 01:55:00,0.9776,0.97745
1582,2022-10-14 02:00:00,0.97759,0.97783
1583,2022-10-14 02:05:00,0.97777,0.9779
1584,2022-10-14 02:10:00,0.97775,0.97786
1585,2022-10-14 02:15:00,0.97775,0.97778
1586,2022-10-14 02:20:00,0.97801,0.97756
1587,2022-10-14 02:25:00,0.9776,0.97736
1588,2022-10-14 02:30:00,0.97766,0.97732
1589,2022-10-14 02:35:00,0.97774,0.97738
1590,2022-10-14 02:40:00,0.97717,0.97746
1591,2022-10-14 02:45:00,0.97715,0.97727
1592,2022-10-14 02:50:00,0.97711,0.9772
1593,2022-10-14 02:55:00,0.97727,0.97737
1594,2022-10-14 03:00:00,0.97739,0.97688
1595,2022-10-14 03:05:00,0.97739,0.97731
1596,2022-10-14 03:10:00,0.97749,0.97742
1597,2022-10-14 03:15:00,0.97749,0.97701
1598,2022-10-14 03:20:00,0.9773,0.97653
1599,2022-10-14 03:25:00,0.97752,0.97661
1600,2022-10-14 03:30:00,0.9776,0.97688
1601,2022-10-14 03:35:00,0.9774,0.9767
1602,2022-10-14 03:40:00,0.97767,0.97717
1603,2022-10-14 03:45:00,0.9774,0.97714
1604,2022-10-14 03:50:00,0.97742,0.9774
1605,2022-10-14 03:55:00,0.97736,0.97718
1606,2022-10-14 04:00:00,0.97702,0.9772
1607,2022-10-14 04:05:00,0.97688,0.97731
1608,2022-10-14 04:10:00,0.97709,0.97748
1609,2022-10-14 04:15:00,0.9773,0.97751
1610,2022-10-14 04:20:00,0.97745,0.97759
1611,2022-10-14 04:25:00,0.97752,0.9777
1612,2022-10-14 04:30:00,0.9775,0.97759
1613,2022-10-14 04:35:00,0.97769,0.97757
1614,2022-10-14 04:40:00,0.97759,0.97764
1615,2022-10-14 04:45:00,0.97754,0.97919
1616,2022-10-14 04:50:00,0.97758,0.98034
1617,2022-10-14 04:55:00,0.97755,0.98033
1618,2022-10-14 05:00:00,0.9774,0.98037
1619,2022-10-14 05:05:00,0.97731,0.98002
1620,2022-10-14 05:10:00,0.9773,0.98026
1621,2022-10-14 05:15:00,0.9771,0.97986
1622,2022-10-14 05:20:00,0.97706,0.97972
1623,2022-10-14 05:25:00,0.977,0.97974
1624,2022-10-14 05:30:00,0.97711,0.97963
1625,2022-10-14 05:35:00,0.97671,0.97991
1626,2022-10-14 05:40:00,0.97731,0.98
1627,2022-10-14 05:45:00,0.97733,0.97999
1628,2022-10-14 05:50:00,0.9769,0.97974
1629,2022-10-14 05:55:00,0.97623,0.97955
1630,2022-10-14 06:00:00,0.97651,0.9795
1631,2022-10-14 06:05:00,0.97682,0.97944
1632,2022-10-14 06:10:00,0.97673,0.97932
1633,2022-10-14 06:15:00,0.97689,0.97948
1634,2022-10-14 06:20:00,0.97676,0.97937
1635,2022-10-14 06:25:00,0.97708,0.97937
1636,2022-10-14 06:30:00,0.97715,0.9791
1637,2022-10-14 06:35:00,0.9768,0.97963
1638,2022-10-14 06:40:00,0.97721,0.97967
1639,2022-10-14 06:45:00,0.97758,0.9797
1640,2022-10-14 06:50:00,0.97736,0.97968
1641,2022-10-14 06:55:00,0.9775,0.97914
1642,2022-10-14 07:00:00,0.97738,0.97894
1643,2022-10-14 07:05:00,0.97717,0.97893
1644,2022-10-14 07:10:00,0.97745,0.97896
1645,2022-10-14 07:15:00,0.97743,0.97908
