Time,Actual,Predict
2022-10-06 14:05:00,0.98821,0.98767
2022-10-06 14:10:00,0.98856,0.98772
2022-10-06 14:15:00,0.98865,0.98771
2022-10-06 14:20:00,0.98767,0.98829
2022-10-06 14:25:00,0.98835,0.98780
2022-10-06 14:30:00,0.98877,0.98711
2022-10-06 14:35:00,0.98886,0.98712
2022-10-06 14:40:00,0.98897,0.98701
2022-10-06 14:45:00,0.98923,0.98625
2022-10-06 14:50:00,0.98917,0.98560
2022-10-06 14:55:00,0.98966,0.98518
2022-10-06 15:00:00,0.98985,0.98579
2022-10-06 15:05:00,0.98997,0.98563
2022-10-06 15:10:00,0.98968,0.98521
2022-10-06 15:15:00,0.98930,0.98475
2022-10-06 15:20:00,0.98951,0.98437
2022-10-06 15:25:00,0.98887,0.98610
2022-10-06 15:30:00,0.98895,0.98455
2022-10-06 15:35:00,0.98888,0.98530
2022-10-06 15:40:00,0.98863,0.98628
2022-10-06 15:45:00,0.98868,0.98671
2022-10-06 15:50:00,0.98892,0.98638
2022-10-06 15:55:00,0.98824,0.98635
2022-10-06 16:00:00,0.98786,0.98586
2022-10-06 16:05:00,0.98789,0.98524
2022-10-06 16:10:00,0.98833,0.98466
2022-10-06 16:15:00,0.98829,0.98440
2022-10-06 16:20:00,0.98856,0.98559
2022-10-06 16:25:00,0.98832,0.98489
2022-10-06 16:30:00,0.98801,0.98413
2022-10-06 16:35:00,0.98854,0.98414
2022-10-06 16:40:00,0.98842,0.98451
2022-10-06 16:45:00,0.98844,0.98471
2022-10-06 16:50:00,0.98841,0.98394
2022-10-06 16:55:00,0.98890,0.98285
2022-10-06 17:00:00,0.98803,0.98295
2022-10-06 17:05:00,0.98759,0.98298
2022-10-06 17:10:00,0.98700,0.98284
2022-10-06 17:15:00,0.98748,0.98331
2022-10-06 17:20:00,0.98651,0.98370
2022-10-06 17:25:00,0.98606,0.98408
2022-10-06 17:30:00,0.98594,0.98407
2022-10-06 17:35:00,0.98686,0.98334
2022-10-06 17:40:00,0.98648,0.98363
2022-10-06 17:45:00,0.98622,0.98377
2022-10-06 17:50:00,0.98598,0.98477
2022-10-06 17:55:00,0.98566,0.98396
2022-10-06 18:00:00,0.98611,0.98433
2022-10-06 18:05:00,0.98583,0.98438
2022-10-06 18:10:00,0.98716,0.98419
2022-10-06 18:15:00,0.98813,0.98392
2022-10-06 18:20:00,0.98800,0.98350
2022-10-06 18:25:00,0.98731,0.98337
2022-10-06 18:30:00,0.98695,0.98332
2022-10-06 18:35:00,0.98685,0.98370
2022-10-06 18:40:00,0.98570,0.98307
2022-10-06 18:45:00,0.98540,0.98257
2022-10-06 18:50:00,0.98520,0.98243
2022-10-06 18:55:00,0.98499,0.98182
2022-10-06 19:00:00,0.98425,0.98113
2022-10-06 19:05:00,0.98330,0.98066
2022-10-06 19:10:00,0.98407,0.98028
2022-10-06 19:15:00,0.98443,0.97974
2022-10-06 19:20:00,0.98423,0.97942
2022-10-06 19:25:00,0.98256,0.97976
2022-10-06 19:30:00,0.98239,0.97999
2022-10-06 19:35:00,0.98290,0.98015
2022-10-06 19:40:00,0.98252,0.98032
2022-10-06 19:45:00,0.98240,0.98043
2022-10-06 19:50:00,0.98289,0.98038
2022-10-06 19:55:00,0.98360,0.98023
2022-10-06 20:00:00,0.98390,0.98062
2022-10-06 20:05:00,0.98365,0.98070
2022-10-06 20:10:00,0.98263,0.98037
2022-10-06 20:15:00,0.98324,0.98099
2022-10-06 20:20:00,0.98353,0.98174
2022-10-06 20:25:00,0.98428,0.98107
2022-10-06 20:30:00,0.98376,0.98174
2022-10-06 20:35:00,0.98405,0.98132
2022-10-06 20:40:00,0.98386,0.98125
2022-10-06 20:45:00,0.98385,0.98126
2022-10-06 20:50:00,0.98295,0.98189
2022-10-06 20:55:00,0.98325,0.98194
2022-10-06 21:00:00,0.98278,0.98278
2022-10-06 21:05:00,0.98308,0.98149
2022-10-06 21:10:00,0.98298,0.98119
2022-10-06 21:15:00,0.98261,0.98145
2022-10-06 21:20:00,0.98180,0.98119
2022-10-06 21:25:00,0.98181,0.98103
2022-10-06 21:30:00,0.98174,0.98083
2022-10-06 21:35:00,0.98048,0.98075
2022-10-06 21:40:00,0.98047,0.98076
2022-10-06 21:45:00,0.97989,0.98042
2022-10-06 21:50:00,0.97929,0.98000
