Time,Actual,Predict
2022-10-05 21:25:00,0.98707,0.99138
2022-10-05 21:30:00,0.98692,0.98852
2022-10-05 21:35:00,0.98656,0.98806
2022-10-05 21:40:00,0.98637,0.99114
2022-10-05 21:45:00,0.98699,0.99087
2022-10-05 21:50:00,0.98755,0.99122
2022-10-05 21:55:00,0.98740,0.98989
2022-10-05 22:00:00,0.98665,0.99161
2022-10-05 22:05:00,0.98658,0.99033
2022-10-05 22:10:00,0.98650,0.99059
2022-10-05 22:15:00,0.98657,0.99003
2022-10-05 22:20:00,0.98632,0.99170
2022-10-05 22:25:00,0.98688,0.99135
2022-10-05 22:30:00,0.98631,0.99119
2022-10-05 22:35:00,0.98632,0.99043
2022-10-05 22:40:00,0.98610,0.98961
2022-10-05 22:45:00,0.98664,0.99162
2022-10-05 22:50:00,0.98731,0.99032
2022-10-05 22:55:00,0.98776,0.98997
2022-10-05 23:00:00,0.98761,0.99006
2022-10-05 23:05:00,0.98792,0.98984
2022-10-05 23:10:00,0.98758,0.98947
2022-10-05 23:15:00,0.98777,0.98986
2022-10-05 23:20:00,0.98741,0.99032
2022-10-05 23:25:00,0.98789,0.99043
2022-10-05 23:30:00,0.98771,0.98911
2022-10-05 23:35:00,0.98754,0.98851
2022-10-05 23:40:00,0.98772,0.99039
2022-10-05 23:45:00,0.98772,0.98833
2022-10-05 23:50:00,0.98808,0.98818
2022-10-05 23:55:00,0.98833,0.98912
2022-10-06 00:00:00,0.98816,0.98812
2022-10-06 00:05:00,0.98844,0.98772
2022-10-06 00:10:00,0.98790,0.98827
2022-10-06 00:15:00,0.98840,0.98844
2022-10-06 00:20:00,0.98858,0.98798
2022-10-06 00:25:00,0.98846,0.98813
2022-10-06 00:30:00,0.98876,0.98821
2022-10-06 00:35:00,0.98951,0.98895
2022-10-06 00:40:00,0.98936,0.98863
2022-10-06 00:45:00,0.98910,0.98880
2022-10-06 00:50:00,0.98941,0.98901
2022-10-06 00:55:00,0.98948,0.98900
2022-10-06 01:00:00,0.98951,0.98928
2022-10-06 01:05:00,0.98945,0.98867
2022-10-06 01:10:00,0.98918,0.99006
2022-10-06 01:15:00,0.98942,0.99036
2022-10-06 01:20:00,0.98925,0.98924
2022-10-06 01:25:00,0.98899,0.98986
2022-10-06 01:30:00,0.98853,0.98872
2022-10-06 01:35:00,0.98853,0.98944
2022-10-06 01:40:00,0.98850,0.98892
2022-10-06 01:45:00,0.98884,0.98921
2022-10-06 01:50:00,0.98863,0.98986
2022-10-06 01:55:00,0.98860,0.99037
2022-10-06 02:00:00,0.98864,0.99001
2022-10-06 02:05:00,0.98865,0.99044
2022-10-06 02:10:00,0.98867,0.99048
2022-10-06 02:15:00,0.98860,0.99094
2022-10-06 02:20:00,0.98854,0.99125
2022-10-06 02:25:00,0.98862,0.99046
2022-10-06 02:30:00,0.98855,0.99088
2022-10-06 02:35:00,0.98752,0.99111
2022-10-06 02:40:00,0.98800,0.99077
2022-10-06 02:45:00,0.98762,0.99154
2022-10-06 02:50:00,0.98803,0.99153
2022-10-06 02:55:00,0.98793,0.99221
2022-10-06 03:00:00,0.98780,0.99271
2022-10-06 03:05:00,0.98821,0.99347
2022-10-06 03:10:00,0.98828,0.99364
2022-10-06 03:15:00,0.98828,0.99456
2022-10-06 03:20:00,0.98828,0.99450
2022-10-06 03:25:00,0.98820,0.99402
2022-10-06 03:30:00,0.98784,0.99420
2022-10-06 03:35:00,0.98830,0.99326
2022-10-06 03:40:00,0.98842,0.99355
2022-10-06 03:45:00,0.98853,0.99399
2022-10-06 03:50:00,0.98870,0.99388
2022-10-06 03:55:00,0.98891,0.99370
2022-10-06 04:00:00,0.98875,0.99318
2022-10-06 04:05:00,0.98872,0.99291
2022-10-06 04:10:00,0.98883,0.99268
2022-10-06 04:15:00,0.98864,0.99265
2022-10-06 04:20:00,0.98869,0.99283
2022-10-06 04:25:00,0.98878,0.99244
2022-10-06 04:30:00,0.98892,0.99174
2022-10-06 04:35:00,0.98891,0.99189
2022-10-06 04:40:00,0.98899,0.99185
2022-10-06 04:45:00,0.98913,0.99118
2022-10-06 04:50:00,0.98935,0.99107
2022-10-06 04:55:00,0.98943,0.99133
2022-10-06 05:00:00,0.98964,0.99151
2022-10-06 05:05:00,0.98983,0.99188
2022-10-06 05:10:00,0.99001,0.99145
2022-10-06 05:15:00,0.99018,0.99173
2022-10-06 05:20:00,0.99031,0.99130
2022-10-06 05:25:00,0.99048,0.99097
2022-10-06 05:30:00,0.99093,0.99112
2022-10-06 05:35:00,0.99118,0.99088
2022-10-06 05:40:00,0.99127,0.99058
2022-10-06 05:45:00,0.99145,0.99087
2022-10-06 05:50:00,0.99164,0.99125
2022-10-06 05:55:00,0.99224,0.99154
2022-10-06 06:00:00,0.99211,0.99133
2022-10-06 06:05:00,0.99245,0.99138
2022-10-06 06:10:00,0.99177,0.99166
2022-10-06 06:15:00,0.99178,0.99213
2022-10-06 06:20:00,0.99231,0.99238
2022-10-06 06:25:00,0.99237,0.99232
2022-10-06 06:30:00,0.99189,0.99272
2022-10-06 06:35:00,0.99168,0.99238
2022-10-06 06:40:00,0.99142,0.99209
2022-10-06 06:45:00,0.99145,0.99208
2022-10-06 06:50:00,0.99137,0.99179
2022-10-06 06:55:00,0.99175,0.99162
2022-10-06 07:00:00,0.99127,0.99173
2022-10-06 07:05:00,0.99090,0.99151
2022-10-06 07:10:00,0.99124,0.99132
2022-10-06 07:15:00,0.99112,0.99086
2022-10-06 07:20:00,0.99038,0.99095
2022-10-06 07:25:00,0.99074,0.99079
2022-10-06 07:30:00,0.99103,0.99066
2022-10-06 07:35:00,0.99107,0.99049
2022-10-06 07:40:00,0.99160,0.99022
2022-10-06 07:45:00,0.99124,0.99098
2022-10-06 07:50:00,0.99144,0.99087
2022-10-06 07:55:00,0.99092,0.99109
2022-10-06 08:00:00,0.99069,0.99119
2022-10-06 08:05:00,0.99091,0.99100
2022-10-06 08:10:00,0.99074,0.99058
2022-10-06 08:15:00,0.99055,0.99057
2022-10-06 08:20:00,0.99113,0.99072
2022-10-06 08:25:00,0.99150,0.99161
2022-10-06 08:30:00,0.99179,0.99202
2022-10-06 08:35:00,0.99150,0.99110
2022-10-06 08:40:00,0.99145,0.99159
2022-10-06 08:45:00,0.99188,0.99108
2022-10-06 08:50:00,0.99234,0.99251
2022-10-06 08:55:00,0.99242,0.99107
2022-10-06 09:00:00,0.99218,0.99211
2022-10-06 09:05:00,0.99253,0.99064
2022-10-06 09:10:00,0.99194,0.99168
2022-10-06 09:15:00,0.99198,0.99123
2022-10-06 09:20:00,0.99177,0.99088
2022-10-06 09:25:00,0.99148,0.99049
2022-10-06 09:30:00,0.99163,0.99044
2022-10-06 09:35:00,0.99163,0.99120
2022-10-06 09:40:00,0.99150,0.99105
2022-10-06 09:45:00,0.99134,0.99093
2022-10-06 09:50:00,0.99115,0.99081
2022-10-06 09:55:00,0.99128,0.99082
2022-10-06 10:00:00,0.99118,0.99007
2022-10-06 10:05:00,0.99117,0.99017
2022-10-06 10:10:00,0.99119,0.99058
2022-10-06 10:15:00,0.99123,0.99103
2022-10-06 10:20:00,0.99168,0.99083
2022-10-06 10:25:00,0.99173,0.99068
2022-10-06 10:30:00,0.99206,0.99107
2022-10-06 10:35:00,0.99208,0.99134
2022-10-06 10:40:00,0.99162,0.99176
2022-10-06 10:45:00,0.99148,0.99153
2022-10-06 10:50:00,0.99148,0.99194
2022-10-06 10:55:00,0.99168,0.99185
2022-10-06 11:00:00,0.99172,0.99142
2022-10-06 11:05:00,0.99196,0.99105
2022-10-06 11:10:00,0.99221,0.99084
2022-10-06 11:15:00,0.99241,0.99039
2022-10-06 11:20:00,0.99217,0.99027
2022-10-06 11:25:00,0.99234,0.98923
2022-10-06 11:30:00,0.99212,0.98865
2022-10-06 11:35:00,0.99223,0.98871
2022-10-06 11:40:00,0.99152,0.98905
2022-10-06 11:45:00,0.99172,0.98788
2022-10-06 11:50:00,0.99163,0.98858
2022-10-06 11:55:00,0.99072,0.98909
2022-10-06 12:00:00,0.99072,0.98872
2022-10-06 12:05:00,0.99072,0.98919
2022-10-06 12:10:00,0.99138,0.98900
2022-10-06 12:15:00,0.99096,0.98953
2022-10-06 12:20:00,0.99090,0.98959
2022-10-06 12:25:00,0.99099,0.98996
2022-10-06 12:30:00,0.99097,0.98988
2022-10-06 12:35:00,0.98965,0.99015
2022-10-06 12:40:00,0.99031,0.98970
2022-10-06 12:45:00,0.99042,0.98952
2022-10-06 12:50:00,0.99105,0.98917
2022-10-06 12:55:00,0.99109,0.98905
2022-10-06 13:00:00,0.99055,0.98952
2022-10-06 13:05:00,0.99120,0.98874
2022-10-06 13:10:00,0.99147,0.98882
2022-10-06 13:15:00,0.99164,0.98920
2022-10-06 13:20:00,0.99150,0.98854
2022-10-06 13:25:00,0.99189,0.98804
2022-10-06 13:30:00,0.99170,0.98769
2022-10-06 13:35:00,0.99105,0.98827
2022-10-06 13:40:00,0.99078,0.98834
2022-10-06 13:45:00,0.99056,0.98828
2022-10-06 13:50:00,0.98991,0.98872
2022-10-06 13:55:00,0.98997,0.98815
2022-10-06 14:00:00,0.98847,0.98878
2022-10-06 14:05:00,0.98821,0.98864
2022-10-06 14:10:00,0.98856,0.98868
2022-10-06 14:15:00,0.98865,0.98866
2022-10-06 14:20:00,0.98767,0.98943
2022-10-06 14:25:00,0.98835,0.98853
2022-10-06 14:30:00,0.98877,0.98791
2022-10-06 14:35:00,0.98886,0.98796
2022-10-06 14:40:00,0.98897,0.98756
2022-10-06 14:45:00,0.98923,0.98700
2022-10-06 14:50:00,0.98917,0.98630
2022-10-06 14:55:00,0.98966,0.98595
2022-10-06 15:00:00,0.98985,0.98662
2022-10-06 15:05:00,0.98997,0.98690
2022-10-06 15:10:00,0.98968,0.98651
2022-10-06 15:15:00,0.98930,0.98599
2022-10-06 15:20:00,0.98951,0.98623
2022-10-06 15:25:00,0.98887,0.98644
2022-10-06 15:30:00,0.98895,0.98603
2022-10-06 15:35:00,0.98888,0.98685
2022-10-06 15:40:00,0.98863,0.98827
2022-10-06 15:45:00,0.98868,0.98865
2022-10-06 15:50:00,0.98892,0.98738
2022-10-06 15:55:00,0.98824,0.98786
2022-10-06 16:00:00,0.98786,0.98711
2022-10-06 16:05:00,0.98789,0.98662
2022-10-06 16:10:00,0.98833,0.98583
2022-10-06 16:15:00,0.98829,0.98566
2022-10-06 16:20:00,0.98856,0.98521
2022-10-06 16:25:00,0.98832,0.98482
2022-10-06 16:30:00,0.98801,0.98401
2022-10-06 16:35:00,0.98854,0.98376
2022-10-06 16:40:00,0.98842,0.98432
2022-10-06 16:45:00,0.98844,0.98481
2022-10-06 16:50:00,0.98841,0.98394
2022-10-06 16:55:00,0.98890,0.98238
2022-10-06 17:00:00,0.98803,0.98262
2022-10-06 17:05:00,0.98759,0.98275
2022-10-06 17:10:00,0.98700,0.98232
2022-10-06 17:15:00,0.98748,0.98277
2022-10-06 17:20:00,0.98651,0.98301
2022-10-06 17:25:00,0.98606,0.98363
2022-10-06 17:30:00,0.98594,0.98358
2022-10-06 17:35:00,0.98686,0.98309
2022-10-06 17:40:00,0.98648,0.98312
2022-10-06 17:45:00,0.98622,0.98348
2022-10-06 17:50:00,0.98598,0.98387
2022-10-06 17:55:00,0.98566,0.98404
2022-10-06 18:00:00,0.98611,0.98390
2022-10-06 18:05:00,0.98583,0.98399
2022-10-06 18:10:00,0.98716,0.98474
2022-10-06 18:15:00,0.98813,0.98360
2022-10-06 18:20:00,0.98800,0.98335
2022-10-06 18:25:00,0.98731,0.98297
2022-10-06 18:30:00,0.98695,0.98281
2022-10-06 18:35:00,0.98685,0.98277
2022-10-06 18:40:00,0.98570,0.98289
2022-10-06 18:45:00,0.98540,0.98207
2022-10-06 18:50:00,0.98520,0.98192
2022-10-06 18:55:00,0.98499,0.98179
2022-10-06 19:00:00,0.98425,0.98080
2022-10-06 19:05:00,0.98330,0.98008
2022-10-06 19:10:00,0.98407,0.98003
2022-10-06 19:15:00,0.98443,0.97929
2022-10-06 19:20:00,0.98423,0.97924
2022-10-06 19:25:00,0.98256,0.97929
2022-10-06 19:30:00,0.98239,0.97987
2022-10-06 19:35:00,0.98290,0.97986
2022-10-06 19:40:00,0.98252,0.98019
2022-10-06 19:45:00,0.98240,0.98019
