Time,Actual,Predict
2022-10-12 01:30:00,0.97081,0.97136
2022-10-12 01:35:00,0.97105,0.97123
2022-10-12 01:40:00,0.97085,0.97113
2022-10-12 01:45:00,0.97055,0.97109
2022-10-12 01:50:00,0.97046,0.97140
2022-10-12 01:55:00,0.97067,0.97131
2022-10-12 02:00:00,0.97074,0.97135
2022-10-12 02:05:00,0.97085,0.97133
2022-10-12 02:10:00,0.97076,0.97101
2022-10-12 02:15:00,0.97066,0.97110
2022-10-12 02:20:00,0.97036,0.97087
2022-10-12 02:25:00,0.97031,0.97048
2022-10-12 02:30:00,0.97030,0.97028
2022-10-12 02:35:00,0.97075,0.97007
2022-10-12 02:40:00,0.97044,0.97025
2022-10-12 02:45:00,0.97037,0.97025
2022-10-12 02:50:00,0.97040,0.97006
2022-10-12 02:55:00,0.97045,0.96982
2022-10-12 03:00:00,0.97009,0.96978
2022-10-12 03:05:00,0.97048,0.96941
2022-10-12 03:10:00,0.97045,0.96914
2022-10-12 03:15:00,0.97044,0.96892
2022-10-12 03:20:00,0.97031,0.96923
2022-10-12 03:25:00,0.97058,0.96970
2022-10-12 03:30:00,0.97047,0.96956
