Time,Actual,Predict
2022-10-13 14:05:00,0.97004,0.97227
2022-10-13 14:10:00,0.97034,0.97220
2022-10-13 14:15:00,0.97056,0.97219
2022-10-13 14:20:00,0.97064,0.97298
2022-10-13 14:25:00,0.97052,0.97346
2022-10-13 14:30:00,0.97077,0.97366
2022-10-13 14:35:00,0.97141,0.97401
2022-10-13 14:40:00,0.97203,0.97404
2022-10-13 14:45:00,0.97195,0.97444
2022-10-13 14:50:00,0.97293,0.97437
2022-10-13 14:55:00,0.97220,0.97435
2022-10-13 15:00:00,0.97273,0.97443
2022-10-13 15:05:00,0.97408,0.97416
2022-10-13 15:10:00,0.97354,0.97376
2022-10-13 15:15:00,0.97349,0.97362
2022-10-13 15:20:00,0.97353,0.97403
2022-10-13 15:25:00,0.97314,0.97417
2022-10-13 15:30:00,0.97288,0.97386
2022-10-13 15:35:00,0.97262,0.96940
2022-10-13 15:40:00,0.97279,0.96696
2022-10-13 15:45:00,0.97249,0.96623
2022-10-13 15:50:00,0.97317,0.96631
2022-10-13 15:55:00,0.97312,0.96664
2022-10-13 16:00:00,0.97339,0.96686
2022-10-13 16:05:00,0.97348,0.96705
2022-10-13 16:10:00,0.97275,0.96672
2022-10-13 16:15:00,0.97271,0.96666
2022-10-13 16:20:00,0.97242,0.96604
2022-10-13 16:25:00,0.97195,0.96642
2022-10-13 16:30:00,0.97222,0.96663
2022-10-13 16:35:00,0.97251,0.96678
2022-10-13 16:40:00,0.97248,0.96715
2022-10-13 16:45:00,0.97217,0.96702
2022-10-13 16:50:00,0.97238,0.96834
2022-10-13 16:55:00,0.97361,0.96918
2022-10-13 17:00:00,0.97366,0.96943
2022-10-13 17:05:00,0.97380,0.96941
2022-10-13 17:10:00,0.97393,0.96938
2022-10-13 17:15:00,0.97408,0.96947
2022-10-13 17:20:00,0.97461,0.96959
2022-10-13 17:25:00,0.97456,0.96906
2022-10-13 17:30:00,0.97450,0.96873
2022-10-13 17:35:00,0.97449,0.96917
2022-10-13 17:40:00,0.97413,0.96950
2022-10-13 17:45:00,0.97392,0.96917
2022-10-13 17:50:00,0.97385,0.97035
2022-10-13 17:55:00,0.97427,0.97139
2022-10-13 18:00:00,0.97443,0.97152
2022-10-13 18:05:00,0.97373,0.97137
2022-10-13 18:10:00,0.96418,0.97303
2022-10-13 18:15:00,0.96523,0.97383
2022-10-13 18:20:00,0.96488,0.97479
2022-10-13 18:25:00,0.96497,0.97605
2022-10-13 18:30:00,0.96575,0.97638
2022-10-13 18:35:00,0.96681,0.97679
2022-10-13 18:40:00,0.96603,0.97802
2022-10-13 18:45:00,0.96612,0.97805
2022-10-13 18:50:00,0.96588,0.97788
2022-10-13 18:55:00,0.96470,0.97812
2022-10-13 19:00:00,0.96575,0.97808
2022-10-13 19:05:00,0.96636,0.97849
2022-10-13 19:10:00,0.96685,0.97880
2022-10-13 19:15:00,0.96639,0.97823
2022-10-13 19:20:00,0.96654,0.97726
2022-10-13 19:25:00,0.96895,0.97728
2022-10-13 19:30:00,0.96941,0.97759
2022-10-13 19:35:00,0.96944,0.97762
2022-10-13 19:40:00,0.96917,0.97780
2022-10-13 19:45:00,0.96922,0.97791
2022-10-13 19:50:00,0.96960,0.97784
2022-10-13 19:55:00,0.96926,0.97738
2022-10-13 20:00:00,0.96834,0.97736
2022-10-13 20:05:00,0.96823,0.97791
2022-10-13 20:10:00,0.96891,0.97753
2022-10-13 20:15:00,0.96969,0.97748
2022-10-13 20:20:00,0.96911,0.97825
2022-10-13 20:25:00,0.97165,0.97891
2022-10-13 20:30:00,0.97215,0.97924
2022-10-13 20:35:00,0.97181,0.98010
2022-10-13 20:40:00,0.97168,0.98039
2022-10-13 20:45:00,0.97445,0.97999
2022-10-13 20:50:00,0.97458,0.98032
2022-10-13 20:55:00,0.97552,0.98039
2022-10-13 21:00:00,0.97652,0.97982
2022-10-13 21:05:00,0.97674,0.97987
2022-10-13 21:10:00,0.97705,0.97968
2022-10-13 21:15:00,0.97915,0.97940
2022-10-13 21:20:00,0.97795,0.97981
2022-10-13 21:25:00,0.97806,0.97961
2022-10-13 21:30:00,0.97830,0.97905
2022-10-13 21:35:00,0.97791,0.97882
2022-10-13 21:40:00,0.97958,0.97878
2022-10-13 21:45:00,0.97879,0.97898
2022-10-13 21:50:00,0.97801,0.97910
