Time,Actual,Predict
2022-10-05 21:25:00,0.98707,0.99011
2022-10-05 21:30:00,0.98692,0.99103
2022-10-05 21:35:00,0.98656,0.98834
2022-10-05 21:40:00,0.98637,0.98811
2022-10-05 21:45:00,0.98699,0.99165
2022-10-05 21:50:00,0.98755,0.99125
2022-10-05 21:55:00,0.98740,0.98968
2022-10-05 22:00:00,0.98665,0.99150
2022-10-05 22:05:00,0.98658,0.99098
2022-10-05 22:10:00,0.98650,0.99115
2022-10-05 22:15:00,0.98657,0.99052
2022-10-05 22:20:00,0.98632,0.99160
2022-10-05 22:25:00,0.98688,0.99289
