<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2023.01.05,0:15:00,1.0599,1.06022,1.05973,1.05987,23,0,14
2023.01.05,0:20:00,1.0601,1.06021,1.05987,1.0602,12,0,20
2023.01.05,0:25:00,1.06017,1.06021,1.05989,1.06005,14,0,20
2023.01.05,0:30:00,1.06091,1.06091,1.06002,1.06046,191,0,26
2023.01.05,0:35:00,1.06039,1.0606,1.06007,1.06045,105,0,26
2023.01.05,0:40:00,1.0604,1.06069,1.06007,1.06037,270,0,20
2023.01.05,0:45:00,1.06027,1.0605,1.06022,1.0605,130,0,30
2023.01.05,0:50:00,1.06046,1.06064,1.06046,1.0605,95,0,28
2023.01.05,0:55:00,1.06055,1.06064,1.06049,1.0605,137,0,31
2023.01.05,1:00:00,1.06065,1.06082,1.06017,1.0605,167,0,7
2023.01.05,1:05:00,1.06048,1.06055,1.06041,1.06047,108,0,10
2023.01.05,1:10:00,1.06046,1.06054,1.06023,1.06045,266,0,2
2023.01.05,1:15:00,1.06047,1.06051,1.0603,1.06046,217,0,8
2023.01.05,1:20:00,1.06049,1.06055,1.06032,1.06041,251,0,8
2023.01.05,1:25:00,1.06042,1.06066,1.06034,1.06049,223,0,8
2023.01.05,1:30:00,1.0605,1.06108,1.06045,1.06096,226,0,2
2023.01.05,1:35:00,1.06096,1.06105,1.06087,1.06097,66,0,2
2023.01.05,1:40:00,1.06097,1.06112,1.06086,1.06102,80,0,2
2023.01.05,1:45:00,1.06102,1.0611,1.0609,1.06093,47,0,0
2023.01.05,1:50:00,1.06093,1.06101,1.06093,1.06097,50,0,7
2023.01.05,1:55:00,1.06097,1.061,1.06061,1.06061,76,0,2
2023.01.05,2:00:00,1.06056,1.06097,1.0603,1.06094,227,0,1
2023.01.05,2:05:00,1.06093,1.06102,1.06063,1.06093,176,0,1
2023.01.05,2:10:00,1.06094,1.06124,1.06091,1.06111,196,0,1
2023.01.05,2:15:00,1.06112,1.06172,1.06108,1.06167,238,0,1
2023.01.05,2:20:00,1.06168,1.06179,1.06158,1.06179,254,0,1
2023.01.05,2:25:00,1.06179,1.06261,1.06166,1.06261,335,0,0
2023.01.05,2:30:00,1.06265,1.06265,1.06175,1.06178,383,0,1
2023.01.05,2:35:00,1.0618,1.06256,1.06177,1.0625,232,0,1
2023.01.05,2:40:00,1.0625,1.06277,1.06238,1.06244,264,0,1
2023.01.05,2:45:00,1.06241,1.06272,1.06231,1.06255,149,0,1
2023.01.05,2:50:00,1.06256,1.0629,1.06246,1.06279,458,0,1
2023.01.05,2:55:00,1.0628,1.06311,1.06278,1.06289,415,0,1
2023.01.05,3:00:00,1.06289,1.06315,1.06281,1.0629,503,0,1
2023.01.05,3:05:00,1.0629,1.06296,1.0627,1.0629,270,0,1
2023.01.05,3:10:00,1.0629,1.06296,1.0626,1.06284,264,0,1
2023.01.05,3:15:00,1.06287,1.06292,1.06255,1.06265,308,0,1
2023.01.05,3:20:00,1.06263,1.06279,1.06231,1.06244,266,0,1
2023.01.05,3:25:00,1.06245,1.06261,1.06229,1.06233,259,0,1
2023.01.05,3:30:00,1.0623,1.06242,1.0622,1.06241,261,0,1
2023.01.05,3:35:00,1.06242,1.06245,1.06184,1.062,267,0,1
2023.01.05,3:40:00,1.062,1.06214,1.06185,1.0619,333,0,1
2023.01.05,3:45:00,1.0619,1.06239,1.06189,1.06226,291,0,1
2023.01.05,3:50:00,1.06223,1.06227,1.06185,1.06192,180,0,1
2023.01.05,3:55:00,1.06192,1.06208,1.06186,1.06204,229,0,1
2023.01.05,4:00:00,1.06202,1.06202,1.06154,1.06156,452,0,1
2023.01.05,4:05:00,1.06155,1.06158,1.06132,1.06139,358,0,1
2023.01.05,4:10:00,1.0614,1.06151,1.06104,1.06138,251,0,1
2023.01.05,4:15:00,1.06136,1.06194,1.06133,1.06174,253,0,1
2023.01.05,4:20:00,1.06175,1.06183,1.06129,1.06132,193,0,1
2023.01.05,4:25:00,1.06132,1.06132,1.06092,1.061,196,0,1
2023.01.05,4:30:00,1.061,1.06135,1.06088,1.06133,349,0,1
2023.01.05,4:35:00,1.06135,1.06162,1.06121,1.06131,224,0,1
2023.01.05,4:40:00,1.06131,1.06162,1.06128,1.06152,188,0,1
2023.01.05,4:45:00,1.06152,1.06192,1.06135,1.06165,326,0,1
2023.01.05,4:50:00,1.06162,1.06197,1.0616,1.06191,302,0,1
2023.01.05,4:55:00,1.06191,1.06197,1.06167,1.06174,218,0,1
2023.01.05,5:00:00,1.06174,1.06182,1.06154,1.06175,177,0,1
2023.01.05,5:05:00,1.06176,1.06193,1.06163,1.06181,201,0,1
2023.01.05,5:10:00,1.06181,1.06193,1.06161,1.06184,360,0,1
2023.01.05,5:15:00,1.06184,1.06196,1.06162,1.06176,198,0,1
2023.01.05,5:20:00,1.06176,1.06176,1.06128,1.06132,305,0,1
2023.01.05,5:25:00,1.06132,1.06146,1.06114,1.06119,210,0,1
2023.01.05,5:30:00,1.06122,1.06142,1.06119,1.06128,211,0,1
2023.01.05,5:35:00,1.06131,1.06142,1.06117,1.06141,250,0,1
2023.01.05,5:40:00,1.06141,1.06142,1.0612,1.0612,132,0,1
2023.01.05,5:45:00,1.06121,1.06125,1.06094,1.06109,110,0,1
2023.01.05,5:50:00,1.06106,1.06106,1.06078,1.06091,112,0,1
2023.01.05,5:55:00,1.06092,1.06092,1.06061,1.06069,218,0,1
2023.01.05,6:00:00,1.06068,1.06109,1.06068,1.06105,163,0,1
2023.01.05,6:05:00,1.06105,1.06114,1.06092,1.06101,226,0,1
2023.01.05,6:10:00,1.061,1.06101,1.0606,1.0606,150,0,1
2023.01.05,6:15:00,1.0606,1.06095,1.06058,1.0608,238,0,1
2023.01.05,6:20:00,1.0608,1.06092,1.0607,1.0609,213,0,1
2023.01.05,6:25:00,1.0609,1.06092,1.06074,1.06075,200,0,0
2023.01.05,6:30:00,1.06074,1.06101,1.06074,1.06094,202,0,1
2023.01.05,6:35:00,1.06095,1.06104,1.06081,1.06092,158,0,1
2023.01.05,6:40:00,1.06091,1.06098,1.0608,1.06084,167,0,1
2023.01.05,6:45:00,1.06084,1.06084,1.06065,1.06072,143,0,0
2023.01.05,6:50:00,1.06071,1.06072,1.06037,1.06056,189,0,1
2023.01.05,6:55:00,1.06055,1.06058,1.06036,1.06043,147,0,1
2023.01.05,7:00:00,1.06043,1.06068,1.06028,1.06048,294,0,0
2023.01.05,7:05:00,1.06048,1.06067,1.06047,1.06051,293,0,0
2023.01.05,7:10:00,1.06052,1.06059,1.06044,1.06044,155,0,0
2023.01.05,7:15:00,1.06044,1.06046,1.06017,1.06037,152,0,0
2023.01.05,7:20:00,1.06037,1.06059,1.06034,1.06045,199,0,0
2023.01.05,7:25:00,1.06044,1.06046,1.06017,1.06039,234,0,0
2023.01.05,7:30:00,1.06036,1.06048,1.06021,1.06046,235,0,0
2023.01.05,7:35:00,1.06044,1.06058,1.0604,1.06048,179,0,0
2023.01.05,7:40:00,1.06044,1.0608,1.06044,1.06064,199,0,0
2023.01.05,7:45:00,1.06064,1.06097,1.06054,1.06091,230,0,0
2023.01.05,7:50:00,1.06092,1.06098,1.06075,1.06079,128,0,0
2023.01.05,7:55:00,1.06079,1.06106,1.06059,1.06106,155,0,0
2023.01.05,8:00:00,1.06107,1.06138,1.06087,1.06135,236,0,0
2023.01.05,8:05:00,1.06136,1.06193,1.06132,1.0619,234,0,0
2023.01.05,8:10:00,1.0619,1.062,1.06155,1.06195,209,0,0
2023.01.05,8:15:00,1.06195,1.062,1.06161,1.06162,176,0,0
2023.01.05,8:20:00,1.06163,1.06163,1.06107,1.06129,212,0,0
2023.01.05,8:25:00,1.06129,1.06159,1.06122,1.06146,273,0,0
2023.01.05,8:30:00,1.06145,1.06161,1.06141,1.06147,208,0,0
2023.01.05,8:35:00,1.06147,1.06153,1.06126,1.06138,213,0,0
2023.01.05,8:40:00,1.06138,1.06147,1.06122,1.06138,131,0,0
2023.01.05,8:45:00,1.06136,1.06137,1.061,1.06102,165,0,0
2023.01.05,8:50:00,1.06104,1.06104,1.06059,1.06075,330,0,0
2023.01.05,8:55:00,1.06075,1.0608,1.06028,1.06034,380,0,0
2023.01.05,9:00:00,1.06027,1.0608,1.06017,1.06073,608,0,0
2023.01.05,9:05:00,1.06075,1.06095,1.06058,1.0606,347,0,0
2023.01.05,9:10:00,1.06061,1.06075,1.0603,1.06071,347,0,0
2023.01.05,9:15:00,1.0607,1.06081,1.06039,1.06041,400,0,0
2023.01.05,9:20:00,1.06041,1.061,1.06041,1.06059,393,0,0
2023.01.05,9:25:00,1.06058,1.0609,1.06053,1.06081,372,0,0
2023.01.05,9:30:00,1.06079,1.0611,1.06073,1.06102,401,0,0
2023.01.05,9:35:00,1.06098,1.06123,1.06025,1.06073,455,0,0
2023.01.05,9:40:00,1.0607,1.06119,1.06,1.06006,398,0,0
2023.01.05,9:45:00,1.06006,1.06011,1.05928,1.05929,629,0,0
2023.01.05,9:50:00,1.05928,1.05962,1.05902,1.05959,631,0,0
2023.01.05,9:55:00,1.0596,1.06064,1.05953,1.06055,663,0,0
2023.01.05,10:00:00,1.06055,1.06189,1.06051,1.06116,948,0,0
2023.01.05,10:05:00,1.06115,1.06124,1.06059,1.06078,787,0,0
2023.01.05,10:10:00,1.0608,1.06105,1.06053,1.06104,784,0,0
2023.01.05,10:15:00,1.06104,1.06152,1.06099,1.06118,689,0,0
2023.01.05,10:20:00,1.06119,1.06194,1.06109,1.06179,673,0,0
2023.01.05,10:25:00,1.06179,1.06279,1.06177,1.06196,734,0,0
2023.01.05,10:30:00,1.06196,1.06258,1.06187,1.0622,812,0,0
2023.01.05,10:35:00,1.0622,1.06259,1.06172,1.06179,691,0,0
2023.01.05,10:40:00,1.06185,1.06192,1.06147,1.06178,667,0,0
2023.01.05,10:45:00,1.06179,1.06202,1.06166,1.06175,594,0,0
2023.01.05,10:50:00,1.06174,1.06247,1.06151,1.06247,563,0,0
2023.01.05,10:55:00,1.06247,1.0625,1.06186,1.06202,575,0,0
2023.01.05,11:00:00,1.062,1.06208,1.06126,1.06129,597,0,0
2023.01.05,11:05:00,1.06128,1.06148,1.06096,1.06099,435,0,0
2023.01.05,11:10:00,1.06101,1.06141,1.06099,1.06131,359,0,0
2023.01.05,11:15:00,1.0613,1.06196,1.06122,1.06171,541,0,0
2023.01.05,11:20:00,1.06171,1.06186,1.0614,1.06162,435,0,0
2023.01.05,11:25:00,1.06165,1.06199,1.06134,1.06184,415,0,0
2023.01.05,11:30:00,1.06184,1.06254,1.06184,1.06241,455,0,0
2023.01.05,11:35:00,1.06241,1.06287,1.06234,1.06269,531,0,0
2023.01.05,11:40:00,1.06269,1.06291,1.06241,1.06254,483,0,0
2023.01.05,11:45:00,1.06255,1.06289,1.06208,1.06244,535,0,0
2023.01.05,11:50:00,1.06244,1.06249,1.06179,1.06196,400,0,0
2023.01.05,11:55:00,1.06196,1.06236,1.06185,1.06235,461,0,0
2023.01.05,12:00:00,1.06238,1.0626,1.0618,1.06181,573,0,0
2023.01.05,12:05:00,1.06181,1.06207,1.06162,1.06178,450,0,0
2023.01.05,12:10:00,1.06178,1.06202,1.06164,1.06197,411,0,0
2023.01.05,12:15:00,1.06196,1.06214,1.06179,1.062,372,0,0
2023.01.05,12:20:00,1.06201,1.06204,1.06179,1.0619,400,0,0
2023.01.05,12:25:00,1.0619,1.06212,1.06166,1.06178,364,0,0
2023.01.05,12:30:00,1.06178,1.06182,1.061,1.0611,417,0,0
2023.01.05,12:35:00,1.06109,1.06201,1.06109,1.06194,481,0,0
2023.01.05,12:40:00,1.06191,1.06191,1.06146,1.06164,416,0,0
2023.01.05,12:45:00,1.06164,1.06169,1.06131,1.06142,404,0,0
2023.01.05,12:50:00,1.06142,1.06159,1.06134,1.06155,261,0,0
2023.01.05,12:55:00,1.06154,1.06188,1.06143,1.06187,428,0,0
2023.01.05,13:00:00,1.06188,1.06221,1.06159,1.06199,483,0,0
2023.01.05,13:05:00,1.06198,1.06208,1.06178,1.06184,379,0,0
2023.01.05,13:10:00,1.06186,1.06207,1.0616,1.06162,412,0,0
2023.01.05,13:15:00,1.06161,1.06173,1.0613,1.06144,299,0,0
2023.01.05,13:20:00,1.06143,1.06155,1.06072,1.06072,393,0,0
2023.01.05,13:25:00,1.06072,1.0608,1.06055,1.06055,348,0,0
2023.01.05,13:30:00,1.06055,1.06079,1.06031,1.06064,454,0,0
2023.01.05,13:35:00,1.06064,1.06094,1.06048,1.06084,304,0,0
2023.01.05,13:40:00,1.06085,1.06125,1.0608,1.06089,341,0,0
2023.01.05,13:45:00,1.06089,1.06121,1.06071,1.0611,319,0,0
2023.01.05,13:50:00,1.06109,1.06143,1.06107,1.06136,337,0,0
2023.01.05,13:55:00,1.06135,1.06136,1.06099,1.06111,332,0,0
2023.01.05,14:00:00,1.06111,1.06124,1.06074,1.06089,396,0,0
2023.01.05,14:05:00,1.0609,1.06104,1.06072,1.06079,339,0,0
2023.01.05,14:10:00,1.06079,1.06095,1.06049,1.06088,392,0,0
2023.01.05,14:15:00,1.06086,1.06165,1.0608,1.06154,482,0,0
2023.01.05,14:20:00,1.06155,1.06155,1.06082,1.06082,343,0,0
2023.01.05,14:25:00,1.06082,1.06122,1.06073,1.06122,390,0,0
2023.01.05,14:30:00,1.06122,1.06145,1.06105,1.06127,484,0,0
2023.01.05,14:35:00,1.06126,1.06133,1.06103,1.06118,325,0,0
2023.01.05,14:40:00,1.06117,1.06175,1.06109,1.06125,382,0,0
2023.01.05,14:45:00,1.06125,1.06135,1.06077,1.06094,392,0,0
2023.01.05,14:50:00,1.06094,1.06116,1.06081,1.06095,461,0,0
2023.01.05,14:55:00,1.06092,1.06094,1.05982,1.05995,617,0,0
2023.01.05,15:00:00,1.05995,1.06069,1.05986,1.06053,813,0,0
2023.01.05,15:05:00,1.06053,1.06083,1.06003,1.06034,622,0,0
2023.01.05,15:10:00,1.06034,1.06037,1.05983,1.0601,583,0,0
2023.01.05,15:15:00,1.06008,1.06031,1.05804,1.05806,1626,0,0
2023.01.05,15:20:00,1.05808,1.05909,1.05781,1.05896,1434,0,0
2023.01.05,15:25:00,1.05896,1.05899,1.058,1.058,913,0,0
2023.01.05,15:30:00,1.058,1.05801,1.05683,1.05686,1238,0,0
2023.01.05,15:35:00,1.05687,1.05757,1.05621,1.05649,1241,0,0
2023.01.05,15:40:00,1.05648,1.05727,1.05639,1.05703,1158,0,0
2023.01.05,15:45:00,1.05706,1.0575,1.05696,1.05731,896,0,0
2023.01.05,15:50:00,1.05731,1.05731,1.05564,1.05564,1025,0,0
2023.01.05,15:55:00,1.05546,1.05586,1.05514,1.05524,944,0,0
2023.01.05,16:00:00,1.05524,1.0558,1.05471,1.05579,1060,0,0
2023.01.05,16:05:00,1.05579,1.0558,1.05514,1.05548,864,0,0
2023.01.05,16:10:00,1.05548,1.05606,1.05486,1.05597,872,0,0
2023.01.05,16:15:00,1.05595,1.05621,1.05549,1.05579,881,0,0
2023.01.05,16:20:00,1.05578,1.05604,1.05553,1.0557,842,0,0
2023.01.05,16:25:00,1.05569,1.05575,1.05487,1.05502,847,0,0
2023.01.05,16:30:00,1.05505,1.05552,1.05444,1.05504,1351,0,0
2023.01.05,16:35:00,1.05504,1.05535,1.05464,1.05473,1084,0,0
2023.01.05,16:40:00,1.05474,1.05539,1.05443,1.05493,910,0,0
2023.01.05,16:45:00,1.05493,1.05522,1.05422,1.05519,1141,0,0
2023.01.05,16:50:00,1.0552,1.05533,1.05408,1.05424,923,0,0
2023.01.05,16:55:00,1.05424,1.05443,1.05358,1.05393,981,0,0
2023.01.05,17:00:00,1.05393,1.05401,1.05308,1.05343,1008,0,0
2023.01.05,17:05:00,1.05339,1.05675,1.05305,1.05424,1518,0,0
2023.01.05,17:10:00,1.05419,1.05495,1.05269,1.05428,1611,0,0
2023.01.05,17:15:00,1.05429,1.05443,1.05285,1.05337,1241,0,0
2023.01.05,17:20:00,1.05335,1.05401,1.05251,1.05268,1095,0,0
2023.01.05,17:25:00,1.0527,1.05314,1.0524,1.05287,962,0,0
2023.01.05,17:30:00,1.05287,1.05309,1.05207,1.05222,958,0,0
2023.01.05,17:35:00,1.05222,1.05331,1.05172,1.05308,1001,0,0
2023.01.05,17:40:00,1.05309,1.05317,1.05248,1.05273,864,0,0
2023.01.05,17:45:00,1.05273,1.05289,1.05214,1.05221,859,0,0
2023.01.05,17:50:00,1.05221,1.05256,1.05172,1.0518,991,0,0
2023.01.05,17:55:00,1.0518,1.05189,1.0515,1.05185,923,0,0
2023.01.05,18:00:00,1.05185,1.05272,1.05173,1.05262,944,0,0
2023.01.05,18:05:00,1.05262,1.05284,1.05203,1.05207,681,0,0
2023.01.05,18:10:00,1.05208,1.05284,1.05207,1.05235,823,0,0
2023.01.05,18:15:00,1.05233,1.05273,1.05207,1.05262,776,0,0
2023.01.05,18:20:00,1.05263,1.05302,1.05255,1.05264,630,0,0
2023.01.05,18:25:00,1.05264,1.05319,1.05216,1.05314,721,0,0
2023.01.05,18:30:00,1.05313,1.0532,1.05251,1.05256,803,0,0
2023.01.05,18:35:00,1.05253,1.05261,1.05221,1.05225,682,0,0
2023.01.05,18:40:00,1.05224,1.05226,1.05178,1.052,666,0,0
2023.01.05,18:45:00,1.05199,1.0522,1.05189,1.05218,621,0,0
2023.01.05,18:50:00,1.05218,1.05237,1.05207,1.05208,497,0,0
2023.01.05,18:55:00,1.05208,1.05213,1.05186,1.05211,469,0,0
2023.01.05,19:00:00,1.05211,1.05225,1.05187,1.05197,478,0,0
2023.01.05,19:05:00,1.05197,1.0527,1.05189,1.05253,533,0,0
2023.01.05,19:10:00,1.05255,1.05263,1.05215,1.05228,468,0,0
2023.01.05,19:15:00,1.05228,1.05257,1.05196,1.05198,487,0,0
2023.01.05,19:20:00,1.05199,1.05299,1.05188,1.05298,671,0,0
2023.01.05,19:25:00,1.05298,1.0532,1.05256,1.05272,636,0,0
2023.01.05,19:30:00,1.05272,1.05272,1.0521,1.0521,334,0,0
2023.01.05,19:35:00,1.0521,1.0526,1.05206,1.05248,376,0,0
2023.01.05,19:40:00,1.05248,1.0531,1.05241,1.05304,379,0,0
2023.01.05,19:45:00,1.05303,1.05333,1.05282,1.05283,514,0,0
2023.01.05,19:50:00,1.05283,1.05319,1.05269,1.05269,415,0,0
2023.01.05,19:55:00,1.05269,1.05313,1.05255,1.05299,411,0,0
2023.01.05,20:00:00,1.05299,1.05328,1.05292,1.05312,540,0,0
2023.01.05,20:05:00,1.05312,1.05328,1.05299,1.05319,347,0,0
2023.01.05,20:10:00,1.0532,1.05333,1.05306,1.05321,240,0,0
2023.01.05,20:15:00,1.05322,1.05333,1.05299,1.05303,263,0,0
2023.01.05,20:20:00,1.05303,1.05433,1.053,1.05413,1173,0,0
2023.01.05,20:25:00,1.05414,1.05429,1.05359,1.05372,859,0,0
2023.01.05,20:30:00,1.05373,1.05382,1.05357,1.05379,617,0,0
2023.01.05,20:35:00,1.05379,1.05424,1.05374,1.05407,567,0,0
2023.01.05,20:40:00,1.05408,1.05432,1.0537,1.05374,541,0,0
2023.01.05,20:45:00,1.05374,1.05386,1.05352,1.05373,398,0,0
2023.01.05,20:50:00,1.05372,1.05397,1.05361,1.05389,416,0,0
2023.01.05,20:55:00,1.05389,1.05394,1.05342,1.0536,407,0,0
2023.01.05,21:00:00,1.05362,1.05387,1.05345,1.05359,376,0,0
2023.01.05,21:05:00,1.05358,1.05363,1.05342,1.05342,366,0,0
2023.01.05,21:10:00,1.05342,1.05363,1.05317,1.05338,487,0,0
2023.01.05,21:15:00,1.05339,1.05386,1.05337,1.05378,384,0,0
2023.01.05,21:20:00,1.05377,1.05383,1.05322,1.05325,355,0,0
2023.01.05,21:25:00,1.05325,1.05336,1.0531,1.05318,365,0,0
2023.01.05,21:30:00,1.05317,1.05319,1.05297,1.05302,424,0,0
2023.01.05,21:35:00,1.05299,1.05347,1.05298,1.05333,458,0,0
2023.01.05,21:40:00,1.05333,1.05353,1.05327,1.05337,433,0,0
2023.01.05,21:45:00,1.05333,1.05356,1.05322,1.05324,396,0,0
2023.01.05,21:50:00,1.05324,1.05356,1.05322,1.05343,347,0,0
2023.01.05,21:55:00,1.05343,1.05344,1.0529,1.05302,477,0,0
2023.01.05,22:00:00,1.05301,1.05307,1.05287,1.05301,501,0,0
2023.01.05,22:05:00,1.05301,1.05302,1.05258,1.05263,469,0,0
2023.01.05,22:10:00,1.05263,1.05267,1.05239,1.05256,405,0,0
2023.01.05,22:15:00,1.05257,1.05269,1.05244,1.0525,383,0,0
2023.01.05,22:20:00,1.0525,1.05266,1.05242,1.05247,358,0,0
2023.01.05,22:25:00,1.05247,1.05252,1.05231,1.05242,373,0,0
2023.01.05,22:30:00,1.05242,1.05251,1.05227,1.05241,371,0,0
2023.01.05,22:35:00,1.05243,1.05259,1.05211,1.05232,427,0,0
2023.01.05,22:40:00,1.05233,1.05238,1.05212,1.05221,339,0,0
2023.01.05,22:45:00,1.05222,1.0524,1.05216,1.05221,371,0,0
2023.01.05,22:50:00,1.05218,1.05242,1.05211,1.05227,400,0,0
2023.01.05,22:55:00,1.05228,1.05257,1.05201,1.05201,428,0,0
2023.01.05,23:00:00,1.0521,1.05229,1.05189,1.0519,352,0,0
2023.01.05,23:05:00,1.0519,1.05192,1.05159,1.05183,241,0,1
2023.01.05,23:10:00,1.05182,1.05189,1.05152,1.0518,165,0,2
2023.01.05,23:15:00,1.0518,1.0519,1.05172,1.05186,176,0,2
2023.01.05,23:20:00,1.05189,1.05207,1.05186,1.05198,156,0,1
2023.01.05,23:25:00,1.05198,1.05199,1.05182,1.05187,118,0,2
2023.01.05,23:30:00,1.05189,1.05199,1.05172,1.05189,128,0,2
2023.01.05,23:35:00,1.05191,1.05206,1.05183,1.05203,117,0,2
2023.01.05,23:40:00,1.05203,1.05212,1.05199,1.05204,85,0,2
2023.01.05,23:45:00,1.05205,1.05215,1.05198,1.05204,90,0,2
2023.01.05,23:50:00,1.05203,1.05214,1.05198,1.05203,93,0,2
2023.01.05,23:55:00,1.05202,1.05224,1.05188,1.05207,186,0,2
2023.01.06,0:00:00,1.05205,1.05215,1.05187,1.05207,12,0,31
2023.01.06,0:05:00,1.05203,1.05203,1.05199,1.05203,11,0,39
2023.01.06,0:10:00,1.05203,1.05207,1.052,1.05201,17,0,31
2023.01.06,0:15:00,1.05188,1.05202,1.05188,1.05201,27,0,32
2023.01.06,0:20:00,1.05202,1.05205,1.05185,1.05202,17,0,34
2023.01.06,0:25:00,1.05202,1.05225,1.05199,1.05222,23,0,59
2023.01.06,0:30:00,1.05231,1.05232,1.05187,1.05213,414,0,22
2023.01.06,0:35:00,1.05213,1.05216,1.05207,1.05216,27,0,19
2023.01.06,0:40:00,1.05209,1.05209,1.05183,1.05185,393,0,18
2023.01.06,0:45:00,1.05193,1.0521,1.05185,1.0521,169,0,21
2023.01.06,0:50:00,1.05207,1.05212,1.05178,1.05183,218,0,21
2023.01.06,0:55:00,1.05183,1.05207,1.05183,1.05198,62,0,22
2023.01.06,1:00:00,1.05203,1.05237,1.05185,1.05219,168,0,2
2023.01.06,1:05:00,1.05218,1.05232,1.05211,1.05226,80,0,9
2023.01.06,1:10:00,1.05229,1.05231,1.05214,1.0523,273,0,9
2023.01.06,1:15:00,1.0523,1.05257,1.05227,1.05255,237,0,8
2023.01.06,1:20:00,1.05254,1.05256,1.05229,1.05229,94,0,2
2023.01.06,1:25:00,1.05229,1.05251,1.05229,1.05248,134,0,2
2023.01.06,1:30:00,1.05248,1.0525,1.05223,1.05234,139,0,2
2023.01.06,1:35:00,1.05234,1.05244,1.05229,1.05241,80,0,2
2023.01.06,1:40:00,1.05235,1.05235,1.05194,1.05212,100,0,2
2023.01.06,1:45:00,1.05213,1.05221,1.05209,1.0521,58,0,2
2023.01.06,1:50:00,1.0521,1.05212,1.05207,1.05211,31,0,2
2023.01.06,1:55:00,1.05209,1.05217,1.05203,1.05206,97,0,2
2023.01.06,2:00:00,1.05209,1.05217,1.05198,1.05212,252,0,1
2023.01.06,2:05:00,1.05212,1.05212,1.05196,1.05201,550,0,1
2023.01.06,2:10:00,1.05202,1.05214,1.05189,1.05203,199,0,1
2023.01.06,2:15:00,1.05206,1.05247,1.05201,1.05244,162,0,1
2023.01.06,2:20:00,1.05245,1.0525,1.05203,1.05203,298,0,0
2023.01.06,2:25:00,1.05204,1.05244,1.05204,1.05242,188,0,1
2023.01.06,2:30:00,1.05243,1.05282,1.05243,1.05265,353,0,1
2023.01.06,2:35:00,1.05265,1.05283,1.05255,1.05281,279,0,1
2023.01.06,2:40:00,1.0528,1.05305,1.05277,1.05292,171,0,1
2023.01.06,2:45:00,1.05294,1.05312,1.05282,1.05295,160,0,1
2023.01.06,2:50:00,1.05293,1.05302,1.05267,1.0527,307,0,1
2023.01.06,2:55:00,1.05264,1.05298,1.05261,1.0529,229,0,1
2023.01.06,3:00:00,1.05292,1.05326,1.05292,1.05324,262,0,1
2023.01.06,3:05:00,1.05321,1.05322,1.0528,1.05286,250,0,1
2023.01.06,3:10:00,1.05289,1.05301,1.05254,1.05258,262,0,1
2023.01.06,3:15:00,1.05258,1.05267,1.0524,1.05257,309,0,1
2023.01.06,3:20:00,1.05261,1.0527,1.05244,1.05264,198,0,1
2023.01.06,3:25:00,1.05267,1.05268,1.05249,1.05255,135,0,1
2023.01.06,3:30:00,1.05254,1.05263,1.05227,1.05243,214,0,1
2023.01.06,3:35:00,1.05243,1.05253,1.05226,1.0523,170,0,1
2023.01.06,3:40:00,1.05226,1.05247,1.05225,1.05243,108,0,0
2023.01.06,3:45:00,1.0525,1.05256,1.05236,1.05239,168,0,1
2023.01.06,3:50:00,1.0524,1.05266,1.05239,1.05252,154,0,1
2023.01.06,3:55:00,1.05252,1.05266,1.05247,1.0525,113,0,1
2023.01.06,4:00:00,1.05251,1.05302,1.0525,1.05291,158,0,1
2023.01.06,4:05:00,1.0529,1.05298,1.05271,1.05277,206,0,1
2023.01.06,4:10:00,1.05278,1.05326,1.05272,1.05326,163,0,1
2023.01.06,4:15:00,1.05324,1.05329,1.05306,1.05326,138,0,1
2023.01.06,4:20:00,1.05326,1.05329,1.05308,1.05317,97,0,1
2023.01.06,4:25:00,1.05317,1.05338,1.05309,1.05309,149,0,1
2023.01.06,4:30:00,1.05308,1.05312,1.05287,1.05292,213,0,1
2023.01.06,4:35:00,1.05292,1.05307,1.05289,1.05301,126,0,1
2023.01.06,4:40:00,1.05301,1.05302,1.05277,1.05293,156,0,1
2023.01.06,4:45:00,1.05295,1.053,1.05275,1.05275,201,0,6
2023.01.06,4:50:00,1.05274,1.05275,1.05257,1.05263,175,0,1
2023.01.06,4:55:00,1.05263,1.05273,1.05257,1.05265,237,0,1
2023.01.06,5:00:00,1.05266,1.05345,1.05259,1.05342,501,0,1
2023.01.06,5:05:00,1.05344,1.05354,1.05311,1.05333,311,0,1
2023.01.06,5:10:00,1.05331,1.0536,1.05321,1.05345,210,0,1
2023.01.06,5:15:00,1.05346,1.05362,1.05343,1.05345,248,0,1
2023.01.06,5:20:00,1.05345,1.05347,1.05299,1.05322,211,0,1
2023.01.06,5:25:00,1.05322,1.05338,1.05317,1.05332,137,0,0
2023.01.06,5:30:00,1.05329,1.05343,1.05298,1.05302,262,0,1
2023.01.06,5:35:00,1.05303,1.05316,1.05294,1.05303,191,0,1
2023.01.06,5:40:00,1.05308,1.05341,1.05298,1.05331,211,0,1
2023.01.06,5:45:00,1.05331,1.05356,1.05323,1.05329,117,0,1
2023.01.06,5:50:00,1.05329,1.05352,1.05327,1.05342,138,0,1
2023.01.06,5:55:00,1.05342,1.05362,1.05318,1.05321,197,0,1
